번호,매출키,지점,구분,매출구분,이용항목,이용개월,할인금액,결제금액,결제수단,카드사,"결제금액
과세","결제금액
면세",결제일,이용시작일,이용종료일,결제구분,제휴쿠폰(주문)번호,프로모션 할인,기타 특이사항,회원키
7657,1002765,21호,좌석매출,매출,포커스석,1,0,144000,카드,비씨카드사,0,144000,2021-01-23,2021-01-27,2021-02-25,온라인결제,,,,8838
7658,1002765,21호,좌석매출,매출,포커스석,1,0,56000,카드,비씨카드사,56000,0,2021-01-23,2021-01-27,2021-02-25,온라인결제,,,,8838
7659,1002791,07호,좌석매출,매출,오픈고정석,1,0,160190,카드,신한카드,0,160190,2021-01-23,2020-12-28,2021-01-23,온라인결제,,,재결제 매출,2465
7660,1002791,07호,좌석매출,매출,오픈고정석,1,0,69300,카드,신한카드,69300,0,2021-01-23,2020-12-28,2021-01-23,온라인결제,,,재결제 매출,2465
7661,1002792,07호,좌석매출,매출,고정석,1,0,178000,카드,신한카드,0,178000,2021-01-23,2021-01-24,2021-02-23,온라인결제,,,온라인 좌석이동,2465
7662,1002792,07호,좌석매출,매출,고정석,1,0,87000,카드,신한카드,87000,0,2021-01-23,2021-01-24,2021-02-23,온라인결제,,,온라인 좌석이동,2465
7663,1002793,07호,좌석매출,매출취소,오픈고정석,1,0,-178000,카드,KB국민카드,0,-178000,2021-01-23,2020-12-28,2021-01-26,현장결제,,,,2465
7664,1002793,07호,좌석매출,매출취소,오픈고정석,1,0,-77000,카드,KB국민카드,-77000,0,2021-01-23,2020-12-28,2021-01-26,현장결제,,,,2465
7665,1002794,01호,좌석매출,매출,자유석,1,0,170000,카드,우리카드,0,170000,2021-01-23,2021-01-24,2021-02-23,키오스크결제,,,,304
7666,1002814,07호,좌석매출,매출,자유석,3,36750,534000,카드,현대카드사,0,534000,2021-01-23,2021-01-24,2021-04-23,온라인결제,,,,2526
7667,1002814,07호,좌석매출,매출,자유석,3,36750,164250,카드,현대카드사,164250,0,2021-01-23,2021-01-24,2021-04-23,온라인결제,,,,2526
7668,1002819,04호,좌석매출,매출,포커스석,1,0,178000,카드,삼성카드사,0,178000,2021-01-23,2021-01-25,2021-02-23,온라인결제,,,,1327
7669,1002819,04호,좌석매출,매출,포커스석,1,0,82000,카드,삼성카드사,82000,0,2021-01-23,2021-01-25,2021-02-23,온라인결제,,,,1327
7670,1002823,30호,좌석매출,매출,자유석,1,0,110800,카드,현대마스터개인,0,110800,2021-01-23,2021-01-25,2021-02-23,키오스크결제,,,,13006
7671,1002823,30호,좌석매출,매출,자유석,1,0,59200,카드,현대마스터개인,59200,0,2021-01-23,2021-01-25,2021-02-23,키오스크결제,,,,13006
7672,1002824,33호,좌석매출,매출,싱글석,3,29250,331200,카드,신한카드,0,331200,2021-01-23,2020-11-16,2021-01-23,현장결제,,,재결제 매출,14456
7673,1002824,33호,좌석매출,매출,싱글석,3,29250,123750,카드,신한카드,123750,0,2021-01-23,2020-11-16,2021-01-23,현장결제,,,재결제 매출,14456
7674,1002825,33호,좌석매출,매출취소,싱글석,3,-29250,-432000,카드,신한카드,0,-432000,2021-01-23,2020-11-16,2021-02-13,현장결제,,,,14456
7675,1002825,33호,좌석매출,매출취소,싱글석,3,-29250,-123750,카드,신한카드,-123750,0,2021-01-23,2020-11-16,2021-02-13,현장결제,,,,14456
7676,1002826,37호,좌석매출,매출,고정석,1,0,145000,카드,삼성카드사,0,145000,2021-01-23,2021-01-24,2021-02-23,온라인결제,,,,16506
7677,1002826,37호,좌석매출,매출,고정석,1,0,65000,카드,삼성카드사,65000,0,2021-01-23,2021-01-24,2021-02-23,온라인결제,,,,16506
7678,1002828,19호,좌석매출,매출,포커스석,1,0,145600,카드,신한카드,0,145600,2021-01-23,2021-02-03,2021-03-04,온라인결제,,,,7608
7679,1002828,19호,좌석매출,매출,포커스석,1,0,24400,카드,신한카드,24400,0,2021-01-23,2021-02-03,2021-03-04,온라인결제,,,,7608
7680,1002831,33호,좌석매출,매출,자유석,3,24750,432000,카드,신한카드,0,432000,2021-01-23,2021-01-24,2021-04-25,현장결제,,,,14456
7681,1002831,33호,좌석매출,매출,자유석,3,24750,38250,카드,신한카드,38250,0,2021-01-23,2021-01-24,2021-04-25,현장결제,,,,14456
7682,1002833,07호,좌석매출,매출,자유석,3,36750,534000,카드,현대 카드,0,534000,2021-01-23,2021-01-24,2021-04-23,키오스크결제,,,,2788
7683,1002833,07호,좌석매출,매출,자유석,3,36750,164250,카드,현대 카드,164250,0,2021-01-23,2021-01-24,2021-04-23,키오스크결제,,,,2788
7684,1002837,01호,좌석매출,매출,자유석,1,0,170000,카드,롯데카드사,0,170000,2021-01-23,2021-01-25,2021-02-23,온라인결제,,,,33
7685,1002843,37호,좌석매출,매출,고정석,1,0,145000,카드,삼성카드사,0,145000,2021-01-23,2021-01-26,2021-02-24,온라인결제,,,,16289
7686,1002843,37호,좌석매출,매출,고정석,1,0,65000,카드,삼성카드사,65000,0,2021-01-23,2021-01-26,2021-02-24,온라인결제,,,,16289
7687,1002844,18호,좌석매출,매출,포커스석,1,0,145000,카드,비씨카드사,0,145000,2021-01-23,2021-01-24,2021-02-22,온라인결제,,,,7271
7688,1002844,18호,좌석매출,매출,포커스석,1,0,10000,카드,비씨카드사,10000,0,2021-01-23,2021-01-24,2021-02-22,온라인결제,,,,7271
7689,1002846,33호,좌석매출,매출,셀석,1,0,144000,카드,현대카드사,0,144000,2021-01-23,2021-01-27,2021-02-25,온라인결제,,,,14374
7690,1002846,33호,좌석매출,매출,셀석,1,0,31000,카드,현대카드사,31000,0,2021-01-23,2021-01-27,2021-02-25,온라인결제,,,,14374
7691,1002850,04호,좌석매출,매출,자유석,1,0,178000,카드,롯데카드사,0,178000,2021-01-23,2021-01-25,2021-02-23,온라인결제,,,,1280
7692,1002850,04호,좌석매출,매출,자유석,1,0,62000,카드,신한카드,62000,0,2021-01-23,2021-01-25,2021-02-23,온라인결제,,,,1280
7693,1002851,29호,좌석매출,매출,자유석,1,0,109400,카드,우리카드,0,109400,2021-01-23,2021-01-24,2021-02-22,키오스크결제,,,,12256
7694,1002851,29호,좌석매출,매출,자유석,1,0,40600,카드,우리카드,40600,0,2021-01-23,2021-01-24,2021-02-22,키오스크결제,,,,12256
7695,1002856,18호,좌석매출,매출,고정석,1,0,170000,카드,삼성카드사,0,170000,2021-01-23,2021-01-24,2021-02-22,온라인결제,,,,7011
7696,1002856,18호,좌석매출,매출,고정석,1,0,15000,카드,삼성카드사,15000,0,2021-01-23,2021-01-24,2021-02-22,온라인결제,,,,7011
7697,1002857,02호,좌석매출,매출,1day,0,0,9000,카드,하나카드,0,9000,2021-01-23,2021-01-24,2021-01-24,온라인결제,,,,415
7698,1002857,02호,좌석매출,매출,1day,0,0,5000,카드,하나카드,5000,0,2021-01-23,2021-01-24,2021-01-24,온라인결제,,,,415
7699,1002862,33호,좌석매출,매출,포커스석,1,0,144000,카드,하나카드,0,144000,2021-01-24,2021-01-27,2021-02-25,온라인결제,,,,14707
7700,1002862,33호,좌석매출,매출,포커스석,1,0,21000,카드,하나카드,21000,0,2021-01-24,2021-01-27,2021-02-25,온라인결제,,,,14707
7701,1002864,27호,좌석매출,매출,자유석,4,30000,480000,카드,신한카드,0,480000,2021-01-24,2021-01-24,2021-05-23,온라인결제,,,,11618
7702,1002864,27호,좌석매출,매출,자유석,4,30000,90000,카드,신한카드,90000,0,2021-01-24,2021-01-24,2021-05-23,온라인결제,,,,11618
7703,1002865,30호,좌석매출,매출,자유석,1,0,110800,카드,신한카드,0,110800,2021-01-24,2021-01-24,2021-02-22,온라인결제,,,,12936
7704,1002865,30호,좌석매출,매출,자유석,1,0,59200,카드,신한카드,59200,0,2021-01-24,2021-01-24,2021-02-22,온라인결제,,,,12936
7705,1002925,20호,좌석매출,매출,고정석,1,0,150000,카드,삼성카드사,0,150000,2021-01-24,2021-01-28,2021-02-26,온라인결제,,,,8214
7706,1002925,20호,좌석매출,매출,고정석,1,0,55000,카드,삼성카드사,55000,0,2021-01-24,2021-01-28,2021-02-26,온라인결제,,,,8214
7707,1002934,05호,좌석매출,매출,포커스석,1,0,144000,카드,신한카드,0,144000,2021-01-24,2021-01-25,2021-02-23,온라인결제,,,,1876
7708,1002934,05호,좌석매출,매출,포커스석,1,0,31000,카드,신한카드,31000,0,2021-01-24,2021-01-25,2021-02-23,온라인결제,,,,1876
7709,1002938,30호,좌석매출,매출,자유석,1,0,110800,카드,현대 마스터,0,110800,2021-01-24,2021-01-24,2021-01-28,키오스크결제,,,,12989
7710,1002938,30호,좌석매출,매출,자유석,1,0,59200,카드,현대 마스터,59200,0,2021-01-24,2021-01-24,2021-01-28,키오스크결제,,,,12989
7711,1002940,05호,좌석매출,매출,포커스석,3,26250,432000,카드,신한카드,0,432000,2021-01-24,2021-01-24,2021-04-23,온라인결제,,,,1923
7712,1002940,05호,좌석매출,매출,포커스석,3,26250,66750,카드,신한카드,66750,0,2021-01-24,2021-01-24,2021-04-23,온라인결제,,,,1923
7713,1002944,35호,좌석매출,매출,1day,0,0,7000,카드,NH농협카드,0,7000,2021-01-24,2021-01-24,2021-01-24,온라인결제,,,,15160
7714,1002944,35호,좌석매출,매출,1day,0,0,6000,카드,NH농협카드,6000,0,2021-01-24,2021-01-24,2021-01-24,온라인결제,,,,15160
7715,1002945,17호,좌석매출,매출,자유석,1,0,144000,카드,씨티카드,0,144000,2021-01-24,2021-01-26,2021-02-24,키오스크결제,,,,6894
7716,1002945,17호,좌석매출,매출,자유석,1,0,26000,카드,씨티카드,26000,0,2021-01-24,2021-01-26,2021-02-24,키오스크결제,,,,6894
7717,1002946,09호,좌석매출,매출,1day,0,0,9000,카드,신한카드,0,9000,2021-01-24,2021-01-24,2021-01-24,온라인결제,,,,3289
7718,1002946,09호,좌석매출,매출,1day,0,0,6000,카드,신한카드,6000,0,2021-01-24,2021-01-24,2021-01-24,온라인결제,,,,3289
7719,1002948,21호,좌석매출,매출,포커스석,1,0,144000,카드,우리카드,0,144000,2021-01-24,2021-01-26,2021-02-24,키오스크결제,,,,8691
7720,1002948,21호,좌석매출,매출,포커스석,1,0,56000,카드,우리카드,56000,0,2021-01-24,2021-01-26,2021-02-24,키오스크결제,,,,8691
7721,1002949,13호,좌석매출,매출,1day,0,0,9000,카드,카카오뱅크체크,0,9000,2021-01-24,2021-01-24,2021-01-24,키오스크결제,,,,5542
7722,1002949,13호,좌석매출,매출,1day,0,0,6000,카드,카카오뱅크체크,6000,0,2021-01-24,2021-01-24,2021-01-24,키오스크결제,,,,5542
7723,1002950,33호,좌석매출,매출,자유석,1,0,144000,카드,KB국민카드,0,144000,2021-01-24,2021-01-25,2021-02-23,온라인결제,,,,14655
7724,1002950,33호,좌석매출,매출,자유석,1,0,21000,카드,KB국민카드,21000,0,2021-01-24,2021-01-25,2021-02-23,온라인결제,,,,14655
7725,1002951,11호,좌석매출,매출,자유석,1,0,145000,카드,SC비씨체크,0,145000,2021-01-24,2021-01-24,2021-02-22,키오스크결제,,,,4697
7726,1002951,11호,좌석매출,매출,자유석,1,0,15000,카드,SC비씨체크,15000,0,2021-01-24,2021-01-24,2021-02-22,키오스크결제,,,,4697
7727,1002954,41호,좌석매출,매출,1day,0,0,9000,카드,KB국민카드,0,9000,2021-01-24,2021-01-24,2021-01-24,현장결제,,,,18518
7728,1002954,41호,좌석매출,매출,1day,0,0,4000,카드,KB국민카드,4000,0,2021-01-24,2021-01-24,2021-01-24,현장결제,,,,18518
7729,1002957,17호,좌석매출,매출,포커스석,3,25500,432000,카드,KB체크카드,0,432000,2021-01-24,2021-01-24,2021-04-24,키오스크결제,,,,6920
7730,1002957,17호,좌석매출,매출,포커스석,3,25500,52500,카드,KB체크카드,52500,0,2021-01-24,2021-01-24,2021-04-24,키오스크결제,,,,6920
7731,1002958,23호,좌석매출,매출,1day,0,0,9000,카드,신한카드체크,0,9000,2021-01-24,2021-01-24,2021-01-24,키오스크결제,,,,9557
7732,1002958,23호,좌석매출,매출,1day,0,0,6000,카드,신한카드체크,6000,0,2021-01-24,2021-01-24,2021-01-24,키오스크결제,,,,9557
7733,1002959,17호,좌석매출,매출,자유석,1,0,144000,카드,현대 비자,0,144000,2021-01-24,2021-01-24,2021-02-22,키오스크결제,,,,6867
7734,1002959,17호,좌석매출,매출,자유석,1,0,26000,카드,현대 비자,26000,0,2021-01-24,2021-01-24,2021-02-22,키오스크결제,,,,6867
7735,1002961,11호,좌석매출,매출,포커스석,1,0,145000,카드,비씨카드사,0,145000,2021-01-24,2021-01-29,2021-02-27,온라인결제,,,,4404
7736,1002961,11호,좌석매출,매출,포커스석,1,0,15000,카드,비씨카드사,15000,0,2021-01-24,2021-01-29,2021-02-27,온라인결제,,,,4404
7737,1002962,31호,좌석매출,매출,포커스석,1,0,110800,카드,신한카드,0,110800,2021-01-24,2021-01-25,2021-02-23,키오스크결제,,,,13137
7738,1002962,31호,좌석매출,매출,포커스석,1,0,59200,카드,신한카드,59200,0,2021-01-24,2021-01-25,2021-02-23,키오스크결제,,,,13137
7739,1002970,39호,좌석매출,매출,자유석,1,0,110800,카드,삼성카드,0,110800,2021-01-24,2021-01-25,2021-02-23,키오스크결제,,,,17129
7740,1002970,39호,좌석매출,매출,자유석,1,0,44200,카드,삼성카드,44200,0,2021-01-24,2021-01-25,2021-02-23,키오스크결제,,,,17129
7741,1002971,20호,좌석매출,매출,자유석,1,0,130000,카드,NH체크카드,0,130000,2021-01-24,2021-01-24,2021-02-23,키오스크결제,,,,8068
7742,1002971,20호,좌석매출,매출,자유석,1,0,45000,카드,NH체크카드,45000,0,2021-01-24,2021-01-24,2021-02-23,키오스크결제,,,,8068
7743,1002972,03호,좌석매출,매출,1day,0,0,9000,카드,롯데카드,0,9000,2021-01-24,2021-01-24,2021-01-24,키오스크결제,,,,914
7744,1002972,03호,좌석매출,매출,1day,0,0,6000,카드,롯데카드,6000,0,2021-01-24,2021-01-24,2021-01-24,키오스크결제,,,,914
7745,1002974,05호,좌석매출,매출,포커스석,1,0,144000,카드,하나카드,0,144000,2021-01-24,2021-01-28,2021-02-26,온라인결제,,,,1654
7746,1002974,05호,좌석매출,매출,포커스석,1,0,31000,카드,하나카드,31000,0,2021-01-24,2021-01-28,2021-02-26,온라인결제,,,,1654
7747,1002977,37호,좌석매출,매출,자유석,1,0,145000,카드,하나SK비씨카드,0,145000,2021-01-24,2021-01-25,2021-02-23,키오스크결제,,,,16601
7748,1002977,37호,좌석매출,매출,자유석,1,0,35000,카드,하나SK비씨카드,35000,0,2021-01-24,2021-01-25,2021-02-23,키오스크결제,,,,16601
7749,1002978,20호,좌석매출,매출,포커스석,2,0,260000,카드,신한은련개인,0,260000,2021-01-24,2021-01-25,2021-03-25,키오스크결제,,,,8333
7750,1002978,20호,좌석매출,매출,포커스석,2,0,90000,카드,신한은련개인,90000,0,2021-01-24,2021-01-25,2021-03-25,키오스크결제,,,,8333
7751,1002979,34호,좌석매출,매출,셀석,3,23250,405000,카드,비씨카드사,0,405000,2021-01-24,2021-01-26,2021-04-25,온라인결제,,,,15068
7752,1002979,34호,좌석매출,매출,셀석,3,23250,36750,카드,비씨카드사,36750,0,2021-01-24,2021-01-26,2021-04-25,온라인결제,,,,15068
7753,1002980,26호,좌석매출,매출,1day,0,0,9000,카드,카카오뱅크체크,0,9000,2021-01-24,2021-01-24,2021-01-24,현장결제,,,,11143
7754,1002980,26호,좌석매출,매출,1day,0,0,6000,카드,카카오뱅크체크,6000,0,2021-01-24,2021-01-24,2021-01-24,현장결제,,,,11143
7755,1002981,23호,좌석매출,매출,포커스석,1,0,144000,카드,현대카드사,0,144000,2021-01-24,2021-01-25,2021-02-20,온라인결제,,,목동2로 재수관리반 등록하고자 하여 23일 만료이나 기간 줄여드림,9550
7756,1002981,23호,좌석매출,매출,포커스석,1,0,61000,카드,현대카드사,61000,0,2021-01-24,2021-01-25,2021-02-20,온라인결제,,,목동2로 재수관리반 등록하고자 하여 23일 만료이나 기간 줄여드림,9550
7757,1002983,35호,좌석매출,매출,자유석,1,0,130000,카드,롯데카드사,0,130000,2021-01-24,2021-01-24,2021-02-22,온라인결제,,,,15322
7758,1002983,35호,좌석매출,매출,자유석,1,0,70000,카드,롯데카드사,70000,0,2021-01-24,2021-01-24,2021-02-22,온라인결제,,,,15322
7759,1002988,12호,좌석매출,매출,자유석,1,0,144000,카드,비씨카드사,0,144000,2021-01-24,2021-01-25,2021-02-23,온라인결제,,,,5241
7760,1002988,12호,좌석매출,매출,자유석,1,0,46000,카드,비씨카드사,46000,0,2021-01-24,2021-01-25,2021-02-23,온라인결제,,,,5241
7761,1002989,31호,좌석매출,매출,포커스석,1,0,110800,카드,롯데카드사,0,110800,2021-01-24,2021-01-26,2021-02-24,온라인결제,,,,13216
7762,1002989,31호,좌석매출,매출,포커스석,1,0,59200,카드,롯데카드사,59200,0,2021-01-24,2021-01-26,2021-02-24,온라인결제,,,,13216
7763,1002990,07호,좌석매출,매출,자유석,1,0,178000,카드,비씨카드사,0,178000,2021-01-24,2021-01-24,2021-02-21,온라인결제,,,,2528
7764,1002990,07호,좌석매출,매출,자유석,1,0,67000,카드,비씨카드사,67000,0,2021-01-24,2021-01-24,2021-02-21,온라인결제,,,,2528
7765,1002991,26호,좌석매출,매출,자유석,1,0,178000,카드,하나체크카드,0,178000,2021-01-24,2021-01-24,2021-02-22,키오스크결제,,,,11097
7766,1002991,26호,좌석매출,매출,자유석,1,0,67000,카드,하나체크카드,67000,0,2021-01-24,2021-01-24,2021-02-22,키오스크결제,,,,11097
7767,1002992,23호,좌석매출,매출,고정석,1,0,144000,카드,롯데카드,0,144000,2021-01-24,2021-01-26,2021-02-24,키오스크결제,,,,9449
7768,1002992,23호,좌석매출,매출,고정석,1,0,91000,카드,롯데카드,91000,0,2021-01-24,2021-01-26,2021-02-24,키오스크결제,,,,9449
7769,1002993,33호,좌석매출,매출,포커스석,1,0,144000,카드,신한카드,0,144000,2021-01-24,2021-01-26,2021-02-24,현장결제,,,,14297
7770,1002993,33호,좌석매출,매출,포커스석,1,0,21000,카드,신한카드,21000,0,2021-01-24,2021-01-26,2021-02-24,현장결제,,,,14297
7771,1003002,41호,좌석매출,매출,1day,0,0,9000,카드,롯데카드,0,9000,2021-01-24,2021-01-24,2021-01-24,현장결제,,,,17921
7772,1003002,41호,좌석매출,매출,1day,0,0,4000,카드,롯데카드,4000,0,2021-01-24,2021-01-24,2021-01-24,현장결제,,,,17921
7773,1003007,41호,좌석매출,매출,자유석,1,0,144000,카드,씨티카드,0,144000,2021-01-24,2021-01-24,2021-02-22,현장결제,,,,17858
7774,1003007,41호,좌석매출,매출,자유석,1,0,66000,카드,씨티카드,66000,0,2021-01-24,2021-01-24,2021-02-22,현장결제,,,,17858
7775,1003010,38호,좌석매출,매출,포커스석,1,0,125000,카드,하나카드,0,125000,2021-01-24,2021-01-25,2021-02-23,온라인결제,,,,16834
7776,1003011,38호,좌석매출,매출,자유석,1,0,125000,카드,현대카드사,0,125000,2021-01-24,2021-01-25,2021-02-23,온라인결제,,,,16948
7777,1003012,09호,좌석매출,매출,10days,1,0,90000,카드,신한카드,0,90000,2021-01-24,2021-01-24,2021-02-22,키오스크결제,,,,3673
7778,1003012,09호,좌석매출,매출,10days,1,0,40000,카드,신한카드,40000,0,2021-01-24,2021-01-24,2021-02-22,키오스크결제,,,,3673
7779,1003016,24호,좌석매출,매출,포커스석,1,0,120000,카드,신한카드,0,120000,2021-01-24,2021-01-25,2021-02-24,키오스크결제,,,,10218
7780,1003016,24호,좌석매출,매출,포커스석,1,0,25000,카드,신한카드,25000,0,2021-01-24,2021-01-25,2021-02-24,키오스크결제,,,,10218
7781,1003017,28호,좌석매출,매출,1day,0,0,9000,카드,우리카드,0,9000,2021-01-24,2021-01-24,2021-01-24,키오스크결제,,,,12102
7782,1003017,28호,좌석매출,매출,1day,0,0,4000,카드,우리카드,4000,0,2021-01-24,2021-01-24,2021-01-24,키오스크결제,,,,12102
7783,1003019,39호,좌석매출,매출,셀석,1,0,110800,카드,롯데카드사,0,110800,2021-01-24,2021-01-26,2021-02-24,온라인결제,,,,17323
7784,1003019,39호,좌석매출,매출,셀석,1,0,54200,카드,롯데카드사,54200,0,2021-01-24,2021-01-26,2021-02-24,온라인결제,,,,17323
7785,1003021,31호,좌석매출,매출,고정석,1,0,110800,카드,신한카드체크,0,110800,2021-01-24,2021-01-24,2021-02-23,키오스크결제,,,,13790
7786,1003021,31호,좌석매출,매출,고정석,1,0,89200,카드,신한카드체크,89200,0,2021-01-24,2021-01-24,2021-02-23,키오스크결제,,,,13790
7787,1003023,02호,좌석매출,매출,자유석,1,0,178000,카드,SC비씨카드,0,178000,2021-01-24,2021-01-24,2021-02-23,키오스크결제,,,,567
7788,1003023,02호,좌석매출,매출,자유석,1,0,17000,카드,SC비씨카드,17000,0,2021-01-24,2021-01-24,2021-02-23,키오스크결제,,,,567
7789,1003025,02호,좌석매출,매출,1day,0,0,9000,카드,우리카드,0,9000,2021-01-24,2021-01-24,2021-01-24,키오스크결제,,,,643
7790,1003025,02호,좌석매출,매출,1day,0,0,5000,카드,우리카드,5000,0,2021-01-24,2021-01-24,2021-01-24,키오스크결제,,,,643
7791,1003027,11호,좌석매출,매출,포커스석,1,0,145000,카드,KB국민카드,0,145000,2021-01-24,2021-01-26,2021-02-24,온라인결제,,,,4514
7792,1003027,11호,좌석매출,매출,포커스석,1,0,15000,카드,KB국민카드,15000,0,2021-01-24,2021-01-26,2021-02-24,온라인결제,,,,4514
7793,1003028,20호,좌석매출,매출,포커스석,7,122500,910000,카드,비씨카드사,0,910000,2021-01-24,2021-01-25,2021-08-22,온라인결제,,,,7916
7794,1003028,20호,좌석매출,매출,포커스석,7,122500,192500,카드,비씨카드사,192500,0,2021-01-24,2021-01-25,2021-08-22,온라인결제,,,,7916
7795,1003029,35호,좌석매출,매출,15days,2,0,105000,카드,KB국민카드,0,105000,2021-01-24,2021-01-24,2021-02-22,키오스크결제,,,,15641
7796,1003029,35호,좌석매출,매출,15days,2,0,75000,카드,KB국민카드,75000,0,2021-01-24,2021-01-24,2021-02-22,키오스크결제,,,,15641
7797,1003030,21호,좌석매출,매출,포커스석,1,0,144000,카드,삼성카드사,0,144000,2021-01-24,2021-01-31,2021-03-01,온라인결제,,,,8822
7798,1003030,21호,좌석매출,매출,포커스석,1,0,56000,카드,삼성카드사,56000,0,2021-01-24,2021-01-31,2021-03-01,온라인결제,,,,8822
7799,1003033,01호,좌석매출,매출,1day,0,0,9000,카드,신한카드체크,0,9000,2021-01-24,2021-01-24,2021-01-24,키오스크결제,,,,43
7800,1003033,01호,좌석매출,매출,1day,0,0,4000,카드,신한카드체크,4000,0,2021-01-24,2021-01-24,2021-01-24,키오스크결제,,,,43
7801,1003038,23호,좌석매출,매출,포커스석,1,0,81000,카드,현대카드사,0,81000,2021-01-24,2021-01-15,2021-01-24,온라인결제,,,재결제 매출,9904
7802,1003038,23호,좌석매출,매출,포커스석,1,0,61000,카드,현대카드사,61000,0,2021-01-24,2021-01-15,2021-01-24,온라인결제,,,재결제 매출,9904
7803,1003039,23호,좌석매출,매출취소,포커스석,1,0,-144000,카드,현대카드사,0,-144000,2021-01-24,2021-01-15,2021-02-14,온라인결제,,,,9904
7804,1003039,23호,좌석매출,매출취소,포커스석,1,0,-61000,카드,현대카드사,-61000,0,2021-01-24,2021-01-15,2021-02-14,온라인결제,,,,9904
7805,1003040,20호,좌석매출,매출,포커스석,1,0,130000,카드,KB국민카드,0,130000,2021-01-24,2021-01-25,2021-02-24,온라인결제,,,,8208
7806,1003040,20호,좌석매출,매출,포커스석,1,0,45000,카드,KB국민카드,45000,0,2021-01-24,2021-01-25,2021-02-24,온라인결제,,,,8208
7807,1003041,26호,좌석매출,매출,자유석,1,0,178000,카드,하나카드,0,178000,2021-01-24,2021-01-24,2021-02-22,온라인결제,,,,10985
7808,1003041,26호,좌석매출,매출,자유석,1,0,67000,카드,하나카드,67000,0,2021-01-24,2021-01-24,2021-02-22,온라인결제,,,,10985
7809,1003042,06호,좌석매출,매출,자유석,1,0,144000,카드,롯데카드,0,144000,2021-01-24,2021-01-24,2021-02-22,키오스크결제,,,,2116
7810,1003042,06호,좌석매출,매출,자유석,1,0,71000,카드,롯데카드,71000,0,2021-01-24,2021-01-24,2021-02-22,키오스크결제,,,,2116
7811,1003043,23호,좌석매출,매출,포커스석,1,0,144000,카드,신한카드,0,144000,2021-01-24,2021-01-24,2021-02-22,온라인결제,,,,9793
7812,1003043,23호,좌석매출,매출,포커스석,1,0,61000,카드,신한카드,61000,0,2021-01-24,2021-01-24,2021-02-22,온라인결제,,,,9793
7813,1003046,31호,좌석매출,매출,자유석,1,0,110800,카드,삼성카드사,0,110800,2021-01-24,2021-01-27,2021-02-25,온라인결제,,,,13449
7814,1003046,31호,좌석매출,매출,자유석,1,0,59200,카드,삼성카드사,59200,0,2021-01-24,2021-01-27,2021-02-25,온라인결제,,,,13449
7815,1003047,21호,좌석매출,매출,포커스석,1,0,144000,카드,현대카드사,0,144000,2021-01-24,2021-01-25,2021-02-23,온라인결제,,,,8971
7816,1003047,21호,좌석매출,매출,포커스석,1,0,56000,카드,현대카드사,56000,0,2021-01-24,2021-01-25,2021-02-23,온라인결제,,,,8971
7817,1003048,37호,좌석매출,매출,자유석,1,0,145000,카드,하나카드,0,145000,2021-01-24,2021-01-25,2021-02-23,온라인결제,,,,16591
7818,1003048,37호,좌석매출,매출,자유석,1,0,35000,카드,하나카드,35000,0,2021-01-24,2021-01-25,2021-02-23,온라인결제,,,,16591
7819,1003050,22호,좌석매출,매출,포커스석,2,0,270000,카드,신한카드,0,270000,2021-01-24,2021-04-09,2021-06-07,온라인결제,,,,9394
7820,1003050,22호,좌석매출,매출,포커스석,2,0,30000,카드,신한카드,30000,0,2021-01-24,2021-04-09,2021-06-07,온라인결제,,,,9394
7821,1003051,20호,좌석매출,매출취소,자유석,1,0,-130000,카드,NH체크카드,0,-130000,2021-01-24,2021-01-25,2021-02-23,키오스크결제,,,,8059
7822,1003051,20호,좌석매출,매출취소,자유석,1,0,-45000,카드,NH체크카드,-45000,0,2021-01-24,2021-01-25,2021-02-23,키오스크결제,,,,8059
7823,1003053,36호,좌석매출,매출,포커스석,1,0,130000,카드,롯데카드,0,130000,2021-01-24,2021-01-25,2021-02-28,키오스크결제,,,관리형 독서실 등록 혜택 +5일 제공,15998
7824,1003053,36호,좌석매출,매출,포커스석,1,0,5000,카드,롯데카드,5000,0,2021-01-24,2021-01-25,2021-02-28,키오스크결제,,,관리형 독서실 등록 혜택 +5일 제공,15998
7825,1003054,26호,좌석매출,매출,1day,0,0,9000,카드,KB국민카드,0,9000,2021-01-24,2021-01-24,2021-01-24,키오스크결제,,,,11023
7826,1003054,26호,좌석매출,매출,1day,0,0,6000,카드,KB국민카드,6000,0,2021-01-24,2021-01-24,2021-01-24,키오스크결제,,,,11023
7827,1003055,42호,좌석매출,매출,자유석,1,0,100000,카드,KB체크카드,0,100000,2021-01-24,2021-02-04,2021-03-07,현장결제,,,자율관리반 등록 혜택 +2,18749
7828,1003055,42호,좌석매출,매출,자유석,1,0,60000,카드,KB체크카드,60000,0,2021-01-24,2021-02-04,2021-03-07,현장결제,,,자율관리반 등록 혜택 +2,18749
7829,1003058,26호,좌석매출,매출,10days,1,0,9000,카드,비씨카드사,0,9000,2021-01-24,2021-01-11,2021-01-24,온라인결제,,,재결제 매출,10912
7830,1003058,26호,좌석매출,매출,10days,1,0,6000,카드,비씨카드사,6000,0,2021-01-24,2021-01-11,2021-01-24,온라인결제,,,재결제 매출,10912
7831,1003059,26호,좌석매출,매출취소,10days,1,0,-90000,카드,신한카드체크,0,-90000,2021-01-24,2021-01-11,2021-02-09,키오스크결제,,,,10912
