번호,매출키,지점,구분,매출구분,이용항목,이용개월,할인금액,결제금액,결제수단,카드사,"결제금액
과세","결제금액
면세",결제일,이용시작일,이용종료일,결제구분,제휴쿠폰(주문)번호,프로모션 할인,기타 특이사항,회원키
9600,1106129,10호,좌석매출,매출,고정석,1,0,56000,카드,우리카드,56000,0,2021-05-29,2021-05-29,2021-06-27,현장결제,,,,3946
9601,1106131,41호,좌석매출,매출,자유석,1,10500,144000,카드,하나체크카드,0,144000,2021-05-29,2021-05-29,2021-06-28,키오스크결제,,무료체험 고객 재등록 할인,,18203
9602,1106131,41호,좌석매출,매출,자유석,1,10500,55500,카드,하나체크카드,55500,0,2021-05-29,2021-05-29,2021-06-28,키오스크결제,,무료체험 고객 재등록 할인,,18203
9603,1106132,26호,좌석매출,매출,1day,0,0,9000,카드,KB국민카드,0,9000,2021-05-29,2021-05-29,2021-05-29,키오스크결제,,,,11260
9604,1106132,26호,좌석매출,매출,1day,0,0,6000,카드,KB국민카드,6000,0,2021-05-29,2021-05-29,2021-05-29,키오스크결제,,,,11260
9605,1106141,04호,좌석매출,매출,자유석,1,0,178000,카드,현대 카드,0,178000,2021-05-29,2021-05-30,2021-06-28,키오스크결제,,,,1408
9606,1106141,04호,좌석매출,매출,자유석,1,0,62000,카드,현대 카드,62000,0,2021-05-29,2021-05-30,2021-06-28,키오스크결제,,,,1408
9607,1106143,34호,좌석매출,매출,셀석,3,29250,405000,카드,우리체크,0,405000,2021-05-29,2021-06-01,2021-08-29,키오스크결제,,,,15058
9608,1106143,34호,좌석매출,매출,셀석,3,29250,150750,카드,우리체크,150750,0,2021-05-29,2021-06-01,2021-08-29,키오스크결제,,,,15058
9609,1106144,09호,좌석매출,매출,자유석,1,0,178000,카드,KB국민카드,0,178000,2021-05-29,2021-05-30,2021-06-29,키오스크결제,,,,3278
9610,1106144,09호,좌석매출,매출,자유석,1,0,52000,카드,KB국민카드,52000,0,2021-05-29,2021-05-30,2021-06-29,키오스크결제,,,,3278
9611,1106145,08호,좌석매출,매출,포커스석,1,0,145000,카드,KB국민카드,0,145000,2021-05-29,2021-05-30,2021-06-28,키오스크결제,,,,2945
9612,1106145,08호,좌석매출,매출,포커스석,1,0,75000,카드,KB국민카드,75000,0,2021-05-29,2021-05-30,2021-06-28,키오스크결제,,,,2945
9613,1106147,41호,좌석매출,매출,1day,0,0,9000,카드,롯데카드,0,9000,2021-05-29,2021-05-29,2021-05-29,키오스크결제,,,,17849
9614,1106147,41호,좌석매출,매출,1day,0,0,4000,카드,롯데카드,4000,0,2021-05-29,2021-05-29,2021-05-29,키오스크결제,,,,17849
9615,1106150,07호,좌석매출,매출,자유석,1,12250,178000,카드,신한카드,0,178000,2021-05-29,2021-05-30,2021-06-28,온라인결제,,무료체험 고객 재등록 할인,,2440
9616,1106150,07호,좌석매출,매출,자유석,1,12250,54750,카드,신한카드,54750,0,2021-05-29,2021-05-30,2021-06-28,온라인결제,,무료체험 고객 재등록 할인,,2440
9617,1106152,30호,좌석매출,매출,자유석,1,0,110800,카드,NH카드,0,110800,2021-05-29,2021-05-31,2021-06-29,키오스크결제,,,,12916
9618,1106152,30호,좌석매출,매출,자유석,1,0,59200,카드,NH카드,59200,0,2021-05-29,2021-05-31,2021-06-29,키오스크결제,,,,12916
9619,1106153,28호,좌석매출,매출,1day,0,0,9000,카드,우리카드,0,9000,2021-05-29,2021-05-29,2021-05-29,키오스크결제,,,,12145
9620,1106153,28호,좌석매출,매출,1day,0,0,4000,카드,우리카드,4000,0,2021-05-29,2021-05-29,2021-05-29,키오스크결제,,,,12145
9621,1106154,37호,좌석매출,매출,싱글석,1,0,145000,카드,삼성카드사,0,145000,2021-05-29,2021-05-30,2021-06-28,온라인결제,,,,16144
9622,1106154,37호,좌석매출,매출,싱글석,1,0,105000,카드,삼성카드사,105000,0,2021-05-29,2021-05-30,2021-06-28,온라인결제,,,,16144
9623,1106167,07호,좌석매출,매출,자유석,1,0,178000,카드,SC비씨카드,0,178000,2021-05-29,2021-05-31,2021-06-29,키오스크결제,,,,2769
9624,1106167,07호,좌석매출,매출,자유석,1,0,67000,카드,SC비씨카드,67000,0,2021-05-29,2021-05-31,2021-06-29,키오스크결제,,,,2769
9625,1106168,37호,좌석매출,매출취소,싱글석,1,0,-145000,카드,삼성카드사,0,-145000,2021-05-29,2021-05-30,2021-06-28,온라인결제,,,,16144
9626,1106168,37호,좌석매출,매출취소,싱글석,1,0,-105000,카드,삼성카드사,-105000,0,2021-05-29,2021-05-30,2021-06-28,온라인결제,,,,16144
9627,1106173,09호,좌석매출,매출,자유석,1,0,178000,카드,롯데카드,0,178000,2021-05-29,2021-05-31,2021-06-30,키오스크결제,,,,3702
9628,1106173,09호,좌석매출,매출,자유석,1,0,52000,카드,롯데카드,52000,0,2021-05-29,2021-05-31,2021-06-30,키오스크결제,,,,3702
9629,1106175,31호,좌석매출,매출,고정석,1,0,110800,카드,삼성아멕스,0,110800,2021-05-29,2021-05-31,2021-06-29,현장결제,,,,13341
9630,1106175,31호,좌석매출,매출,고정석,1,0,89200,카드,삼성아멕스,89200,0,2021-05-29,2021-05-31,2021-06-29,현장결제,,,,13341
9631,1106177,04호,좌석매출,매출,1day,0,0,9000,카드,KB국민카드,0,9000,2021-05-29,2021-05-29,2021-05-29,온라인결제,,,,1194
9632,1106177,04호,좌석매출,매출,1day,0,0,6000,카드,KB국민카드,6000,0,2021-05-29,2021-05-29,2021-05-29,온라인결제,,,,1194
9633,1106179,26호,좌석매출,매출취소,자유석,1,0,-178000,카드,현대로컬개인,0,-178000,2021-05-29,2021-05-31,2021-06-29,현장결제,,,,10696
9634,1106179,26호,좌석매출,매출취소,자유석,1,0,-67000,카드,현대로컬개인,-67000,0,2021-05-29,2021-05-31,2021-06-29,현장결제,,,,10696
9635,1106182,28호,좌석매출,매출,1day,0,0,9000,카드,신한카드,0,9000,2021-05-29,2021-05-29,2021-05-29,키오스크결제,,,,11889
9636,1106182,28호,좌석매출,매출,1day,0,0,4000,카드,신한카드,4000,0,2021-05-29,2021-05-29,2021-05-29,키오스크결제,,,,11889
9637,1106188,07호,좌석매출,매출,자유석,1,0,178000,카드,신한은련개인,0,178000,2021-05-29,2021-05-31,2021-06-29,키오스크결제,,,,2377
9638,1106188,07호,좌석매출,매출,자유석,1,0,67000,카드,신한은련개인,67000,0,2021-05-29,2021-05-31,2021-06-29,키오스크결제,,,,2377
9639,1106189,22호,좌석매출,매출,자유석,1,0,135000,카드,NH체크카드,0,135000,2021-05-29,2021-05-31,2021-06-29,키오스크결제,,,,9037
9640,1106189,22호,좌석매출,매출,자유석,1,0,15000,카드,NH체크카드,15000,0,2021-05-29,2021-05-31,2021-06-29,키오스크결제,,,,9037
9641,1106191,02호,좌석매출,매출,고정석,1,11250,178000,카드,KB국민카드,0,178000,2021-05-29,2021-05-30,2021-06-28,키오스크결제,,무료체험 고객 재등록 할인,,601
9642,1106191,02호,좌석매출,매출,고정석,1,11250,35750,카드,KB국민카드,35750,0,2021-05-29,2021-05-30,2021-06-28,키오스크결제,,무료체험 고객 재등록 할인,,601
9643,1106193,01호,좌석매출,매출,자유석,1,0,50940,카드,신한카드,0,50940,2021-05-29,2021-05-21,2021-05-29,온라인결제,,,재결제 매출,102
9644,1106194,01호,좌석매출,매출,셀석,1,0,178000,카드,신한카드,0,178000,2021-05-29,2021-05-30,2021-06-29,온라인결제,,,,102
9645,1106194,01호,좌석매출,매출,셀석,1,0,42000,카드,신한카드,42000,0,2021-05-29,2021-05-30,2021-06-29,온라인결제,,,,102
9646,1106195,01호,좌석매출,매출취소,자유석,1,0,-170000,카드,신한카드,0,-170000,2021-05-29,2021-05-21,2021-06-19,온라인결제,,,,102
9647,1106196,07호,좌석매출,매출,고정석,2,0,356000,카드,롯데카드,0,356000,2021-05-29,2021-05-31,2021-07-29,키오스크결제,,,,2861
9648,1106196,07호,좌석매출,매출,고정석,2,0,174000,카드,롯데카드,174000,0,2021-05-29,2021-05-31,2021-07-29,키오스크결제,,,,2861
9649,1106198,09호,좌석매출,매출,10days,1,0,90000,카드,우리카드,0,90000,2021-05-29,2021-05-29,2021-06-18,키오스크결제,,,,3457
9650,1106198,09호,좌석매출,매출,10days,1,0,40000,카드,우리카드,40000,0,2021-05-29,2021-05-29,2021-06-18,키오스크결제,,,,3457
9651,1106199,09호,좌석매출,매출,10days,1,0,90000,카드,하나체크카드,0,90000,2021-05-29,2021-05-29,2021-06-11,키오스크결제,,,,3462
9652,1106199,09호,좌석매출,매출,10days,1,0,40000,카드,하나체크카드,40000,0,2021-05-29,2021-05-29,2021-06-11,키오스크결제,,,,3462
9653,1106200,38호,좌석매출,매출,자유석,1,0,125000,카드,KB국민카드,0,125000,2021-05-29,2021-05-30,2021-06-28,키오스크결제,,,,16736
9654,1106202,25호,좌석매출,매출,1day,0,0,9000,카드,KB체크카드,0,9000,2021-05-29,2021-05-29,2021-05-29,키오스크결제,,,,10434
9655,1106202,25호,좌석매출,매출,1day,0,0,4000,카드,KB체크카드,4000,0,2021-05-29,2021-05-29,2021-05-29,키오스크결제,,,,10434
9656,1106204,34호,좌석매출,매출,자유석,1,0,135000,카드,KB국민카드,0,135000,2021-05-29,2021-05-29,2021-06-27,키오스크결제,,,,15100
9657,1106204,34호,좌석매출,매출,자유석,1,0,10000,카드,KB국민카드,10000,0,2021-05-29,2021-05-29,2021-06-27,키오스크결제,,,,15100
9658,1106211,35호,좌석매출,매출,포커스석,1,0,130000,카드,NH체크카드,0,130000,2021-05-29,2021-05-29,2021-06-27,현장결제,,,,15206
9659,1106211,35호,좌석매출,매출,포커스석,1,0,110000,카드,삼성비자,110000,0,2021-05-29,2021-05-29,2021-06-27,현장결제,,,,15206
9660,1106213,38호,좌석매출,매출,자유석,1,0,125000,카드,신한카드,0,125000,2021-05-29,2021-05-29,2021-07-02,온라인결제,,,,16956
9661,1106219,29호,좌석매출,매출,자유석,1,0,109400,카드,씨티카드,0,109400,2021-05-29,2021-05-29,2021-06-27,키오스크결제,,,,12597
9662,1106219,29호,좌석매출,매출,자유석,1,0,40600,카드,씨티카드,40600,0,2021-05-29,2021-05-29,2021-06-27,키오스크결제,,,,12597
9663,1106222,31호,좌석매출,매출,1day,0,0,6000,카드,신한프리미엄,0,6000,2021-05-29,2021-06-02,2021-06-02,현장결제,,,,13704
9664,1106222,31호,좌석매출,매출,1day,0,0,7000,카드,신한프리미엄,7000,0,2021-05-29,2021-06-02,2021-06-02,현장결제,,,,13704
9665,1106224,31호,좌석매출,매출,1day,0,0,6000,카드,신한프리미엄,0,6000,2021-05-29,2021-06-03,2021-06-03,현장결제,,,,13704
9666,1106224,31호,좌석매출,매출,1day,0,0,7000,카드,신한프리미엄,7000,0,2021-05-29,2021-06-03,2021-06-03,현장결제,,,,13704
9667,1106225,31호,좌석매출,매출,1day,0,0,6000,카드,신한프리미엄,0,6000,2021-05-29,2021-06-04,2021-06-04,현장결제,,,,13704
9668,1106225,31호,좌석매출,매출,1day,0,0,7000,카드,신한프리미엄,7000,0,2021-05-29,2021-06-04,2021-06-04,현장결제,,,,13704
9669,1106226,35호,좌석매출,매출,포커스석,6,0,86600,카드,카카오뱅크체크,0,86600,2021-05-29,2021-05-10,2021-05-29,현장결제,,,재결제 매출,15193
9670,1106226,35호,좌석매출,매출,포커스석,6,0,57400,카드,카카오뱅크체크,57400,0,2021-05-29,2021-05-10,2021-05-29,현장결제,,,재결제 매출,15193
9671,1106227,35호,좌석매출,매출취소,포커스석,6,-144000,-780000,카드,카카오뱅크체크,0,-780000,2021-05-29,2021-05-10,2021-11-05,현장결제,,,,15193
9672,1106227,35호,좌석매출,매출취소,포커스석,6,-144000,-516000,카드,카카오뱅크체크,-516000,0,2021-05-29,2021-05-10,2021-11-05,현장결제,,,,15193
9673,1106228,35호,좌석매출,매출,셀석,6,150000,780000,카드,카카오뱅크체크,0,780000,2021-05-29,2021-05-30,2021-11-25,현장결제,,,,15193
9674,1106228,35호,좌석매출,매출,셀석,6,150000,570000,카드,카카오뱅크체크,570000,0,2021-05-29,2021-05-30,2021-11-25,현장결제,,,,15193
9675,1106229,10호,좌석매출,매출,포커스석,1,0,144000,카드,삼성카드,0,144000,2021-05-29,2021-05-31,2021-06-29,키오스크결제,,,,3899
9676,1106229,10호,좌석매출,매출,포커스석,1,0,66000,카드,삼성카드,66000,0,2021-05-29,2021-05-31,2021-06-29,키오스크결제,,,,3899
9677,1106231,10호,좌석매출,매출,10days,1,0,63000,카드,삼성비자,0,63000,2021-05-29,2021-05-15,2021-05-29,현장결제,,,재결제 매출,3839
9678,1106231,10호,좌석매출,매출,10days,1,0,25000,카드,삼성비자,25000,0,2021-05-29,2021-05-15,2021-05-29,현장결제,,,재결제 매출,3839
9679,1106232,10호,좌석매출,매출취소,10days,1,0,-90000,카드,삼성비자,0,-90000,2021-05-29,2021-05-15,2021-06-13,현장결제,,,,3839
9680,1106232,10호,좌석매출,매출취소,10days,1,0,-25000,카드,삼성비자,-25000,0,2021-05-29,2021-05-15,2021-06-13,현장결제,,,,3839
9681,1106233,41호,좌석매출,매출,자유석,1,0,144000,카드,롯데카드,0,144000,2021-05-29,2021-05-30,2021-06-29,키오스크결제,,,,18292
9682,1106233,41호,좌석매출,매출,자유석,1,0,66000,카드,롯데카드,66000,0,2021-05-29,2021-05-30,2021-06-29,키오스크결제,,,,18292
9683,1106234,26호,좌석매출,매출,10days,1,0,90000,카드,현대마스터개인,0,90000,2021-05-29,2021-05-29,2021-06-27,키오스크결제,,,,10861
9684,1106234,26호,좌석매출,매출,10days,1,0,40000,카드,현대마스터개인,40000,0,2021-05-29,2021-05-29,2021-06-27,키오스크결제,,,,10861
9685,1106238,02호,좌석매출,매출,자유석,1,0,178000,카드,KB국민카드,0,178000,2021-05-29,2021-05-29,2021-06-27,키오스크결제,,,,628
9686,1106238,02호,좌석매출,매출,자유석,1,0,17000,카드,KB국민카드,17000,0,2021-05-29,2021-05-29,2021-06-27,키오스크결제,,,,628
9687,1106240,11호,좌석매출,매출,포커스석,1,0,145000,카드,롯데카드사,0,145000,2021-05-29,2021-05-30,2021-06-30,온라인결제,,,,4689
9688,1106240,11호,좌석매출,매출,포커스석,1,0,55000,카드,롯데카드사,55000,0,2021-05-29,2021-05-30,2021-06-30,온라인결제,,,,4689
9689,1106242,27호,좌석매출,매출취소,자유석,1,0,-120000,카드,삼성 마스타,0,-120000,2021-05-29,2021-05-31,2021-06-29,온라인결제,,,,11797
9690,1106242,27호,좌석매출,매출취소,자유석,1,0,-30000,카드,삼성 마스타,-30000,0,2021-05-29,2021-05-31,2021-06-29,온라인결제,,,,11797
9691,1106244,38호,좌석매출,매출,자유석,1,6250,118750,카드,NH체크카드,0,118750,2021-05-29,2021-05-29,2021-06-27,키오스크결제,,무료체험 고객 재등록 할인,,16998
9692,1106245,21호,좌석매출,매출,고정석,1,0,144000,카드,삼성카드,0,144000,2021-05-29,2021-05-30,2021-06-28,키오스크결제,,,,8769
9693,1106245,21호,좌석매출,매출,고정석,1,0,86000,카드,삼성카드,86000,0,2021-05-29,2021-05-30,2021-06-28,키오스크결제,,,,8769
9694,1106248,17호,좌석매출,매출,자유석,1,0,144000,카드,KB국민카드,0,144000,2021-05-29,2021-05-30,2021-06-28,현장결제,,,,6889
9695,1106248,17호,좌석매출,매출,자유석,1,0,26000,카드,KB국민카드,26000,0,2021-05-29,2021-05-30,2021-06-28,현장결제,,,,6889
9696,1106252,02호,좌석매출,매출,자유석,1,0,178000,카드,신한카드,0,178000,2021-05-29,2021-05-29,2021-06-27,키오스크결제,,,,372
9697,1106252,02호,좌석매출,매출,자유석,1,0,17000,카드,신한카드,17000,0,2021-05-29,2021-05-29,2021-06-27,키오스크결제,,,,372
9698,1106253,24호,좌석매출,매출,자유석,1,0,120000,카드,신한은련개인,0,120000,2021-05-29,2021-06-01,2021-06-30,키오스크결제,,,,10248
9699,1106253,24호,좌석매출,매출,자유석,1,0,25000,카드,신한은련개인,25000,0,2021-05-29,2021-06-01,2021-06-30,키오스크결제,,,,10248
9700,1106256,31호,좌석매출,매출,자유석,1,0,110800,카드,하나카드,0,110800,2021-05-29,2021-05-29,2021-06-27,현장결제,,,,13268
9701,1106256,31호,좌석매출,매출,자유석,1,0,59200,카드,하나카드,59200,0,2021-05-29,2021-05-29,2021-06-27,현장결제,,,,13268
9702,1106270,17호,좌석매출,매출취소,자유석,1,0,-144000,카드,KB국민카드,0,-144000,2021-05-29,2021-05-30,2021-06-28,현장결제,,,,6889
9703,1106270,17호,좌석매출,매출취소,자유석,1,0,-26000,카드,KB국민카드,-26000,0,2021-05-29,2021-05-30,2021-06-28,현장결제,,,,6889
9704,1106278,15호,좌석매출,매출,포커스석,1,0,145000,카드,KB국민카드,0,145000,2021-05-29,2021-05-29,2021-06-27,키오스크결제,,,,6534
9705,1106278,15호,좌석매출,매출,포커스석,1,0,40000,카드,KB국민카드,40000,0,2021-05-29,2021-05-29,2021-06-27,키오스크결제,,,,6534
9706,1106279,24호,좌석매출,매출,1day,0,0,8000,카드,NH농협비씨카드,0,8000,2021-05-29,2021-05-29,2021-05-29,키오스크결제,,,,10118
9707,1106279,24호,좌석매출,매출,1day,0,0,4000,카드,NH농협비씨카드,4000,0,2021-05-29,2021-05-29,2021-05-29,키오스크결제,,,,10118
9708,1106281,22호,좌석매출,매출,1day,0,0,9000,카드,롯데카드,0,9000,2021-05-29,2021-05-29,2021-05-29,키오스크결제,,,,9375
9709,1106281,22호,좌석매출,매출,1day,0,0,4000,카드,롯데카드,4000,0,2021-05-29,2021-05-29,2021-05-29,키오스크결제,,,,9375
9710,1106285,08호,좌석매출,매출,포커스석,1,0,145000,카드,KB국민카드,0,145000,2021-05-29,2021-05-30,2021-06-28,온라인결제,,,,3038
9711,1106285,08호,좌석매출,매출,포커스석,1,0,75000,카드,KB국민카드,75000,0,2021-05-29,2021-05-30,2021-06-28,온라인결제,,,,3038
9712,1106290,05호,좌석매출,매출,고정석,1,0,144000,카드,롯데카드,0,144000,2021-05-29,2021-05-29,2021-06-27,키오스크결제,,,,1829
9713,1106290,05호,좌석매출,매출,고정석,1,0,61000,카드,롯데카드,61000,0,2021-05-29,2021-05-29,2021-06-27,키오스크결제,,,,1829
9714,1106292,41호,좌석매출,매출,자유석,1,0,144000,카드,신한카드체크,0,144000,2021-05-29,2021-05-31,2021-06-30,키오스크결제,,,,18149
9715,1106292,41호,좌석매출,매출,자유석,1,0,66000,카드,신한카드체크,66000,0,2021-05-29,2021-05-31,2021-06-30,키오스크결제,,,,18149
9716,1106301,16호,좌석매출,매출,고정석,1,0,47000,카드,KB국민카드,0,47000,2021-05-29,2021-05-25,2021-05-29,온라인결제,,,재결제 매출,6655
9717,1106301,16호,좌석매출,매출,고정석,1,0,22500,카드,KB국민카드,22500,0,2021-05-29,2021-05-25,2021-05-29,온라인결제,,,재결제 매출,6655
9718,1106302,16호,좌석매출,매출취소,고정석,1,0,-145600,카드,신한카드체크,0,-145600,2021-05-29,2021-05-25,2021-06-23,온라인결제,,,,6655
9719,1106302,16호,좌석매출,매출취소,고정석,1,0,-49400,카드,신한카드체크,-49400,0,2021-05-29,2021-05-25,2021-06-23,온라인결제,,,,6655
9720,1106303,41호,좌석매출,매출,1day,0,0,9000,카드,우리체크,0,9000,2021-05-29,2021-05-29,2021-05-29,키오스크결제,,,,17841
9721,1106303,41호,좌석매출,매출,1day,0,0,4000,카드,우리체크,4000,0,2021-05-29,2021-05-29,2021-05-29,키오스크결제,,,,17841
9722,1106304,41호,좌석매출,매출,1day,0,0,9000,카드,하나체크카드,0,9000,2021-05-29,2021-05-29,2021-05-29,키오스크결제,,,,18417
9723,1106304,41호,좌석매출,매출,1day,0,0,4000,카드,하나체크카드,4000,0,2021-05-29,2021-05-29,2021-05-29,키오스크결제,,,,18417
9724,1106317,31호,좌석매출,매출,포커스석,1,0,110800,카드,대구비씨카드,0,110800,2021-05-29,2021-05-31,2021-06-29,현장결제,,,,13675
9725,1106317,31호,좌석매출,매출,포커스석,1,0,99200,카드,대구비씨카드,99200,0,2021-05-29,2021-05-31,2021-06-29,현장결제,,,,13675
9726,1106319,07호,좌석매출,매출,1day,0,0,9000,카드,하나카드,0,9000,2021-05-29,2021-05-30,2021-05-30,온라인결제,,,,2765
9727,1106319,07호,좌석매출,매출,1day,0,0,6000,카드,하나카드,6000,0,2021-05-29,2021-05-30,2021-05-30,온라인결제,,,,2765
9728,1106321,11호,좌석매출,매출,포커스석,1,0,54000,카드,롯데카드,0,54000,2021-05-29,2021-05-23,2021-05-29,현장결제,,,재결제 매출,4479
9729,1106321,11호,좌석매출,매출,포커스석,1,0,20400,카드,롯데카드,20400,0,2021-05-29,2021-05-23,2021-05-29,현장결제,,,재결제 매출,4479
9730,1106322,11호,좌석매출,매출취소,포커스석,1,0,-145000,카드,롯데카드사,0,-145000,2021-05-29,2021-05-23,2021-06-22,현장결제,,,,4479
9731,1106322,11호,좌석매출,매출취소,포커스석,1,0,-55000,카드,롯데카드사,-55000,0,2021-05-29,2021-05-23,2021-06-22,현장결제,,,,4479
9732,1106324,41호,좌석매출,매출,고정석,1,0,144000,카드,현대 카드,0,144000,2021-05-29,2021-05-31,2021-06-30,키오스크결제,,,,18444
9733,1106324,41호,좌석매출,매출,고정석,1,0,96000,카드,현대 카드,96000,0,2021-05-29,2021-05-31,2021-06-30,키오스크결제,,,,18444
9734,1106325,07호,좌석매출,매출,고정석,1,0,178000,카드,신한프리미엄,0,178000,2021-05-29,2021-05-31,2021-06-29,키오스크결제,,,,2586
9735,1106325,07호,좌석매출,매출,고정석,1,0,87000,카드,신한프리미엄,87000,0,2021-05-29,2021-05-31,2021-06-29,키오스크결제,,,,2586
9736,1106328,29호,좌석매출,매출,포커스석,3,0,218800,카드,대구비씨카드,0,218800,2021-05-29,2021-04-01,2021-05-29,현장결제,,,재결제 매출,12287
9737,1106328,29호,좌석매출,매출,포커스석,3,0,66200,카드,대구비씨카드,66200,0,2021-05-29,2021-04-01,2021-05-29,현장결제,,,재결제 매출,12287
9738,1106329,29호,좌석매출,매출취소,포커스석,3,-22500,-328200,카드,대구비씨카드,0,-328200,2021-05-29,2021-04-01,2021-06-29,현장결제,,,,12287
9739,1106329,29호,좌석매출,매출취소,포커스석,3,-22500,-99300,카드,대구비씨카드,-99300,0,2021-05-29,2021-04-01,2021-06-29,현장결제,,,,12287
9740,1106330,39호,좌석매출,매출,1day,0,0,6000,카드,신한카드,0,6000,2021-05-29,2021-05-29,2021-05-29,키오스크결제,,,,17191
9741,1106330,39호,좌석매출,매출,1day,0,0,7000,카드,신한카드,7000,0,2021-05-29,2021-05-29,2021-05-29,키오스크결제,,,,17191
9742,1106333,05호,좌석매출,매출,고정석,1,0,144000,카드,현대비자개인,0,144000,2021-05-29,2021-05-29,2021-06-29,키오스크결제,,,,1988
9743,1106333,05호,좌석매출,매출,고정석,1,0,61000,카드,현대비자개인,61000,0,2021-05-29,2021-05-29,2021-06-29,키오스크결제,,,,1988
9744,1106334,41호,좌석매출,매출,자유석,1,0,144000,카드,현대비자개인,0,144000,2021-05-29,2021-05-30,2021-06-29,키오스크결제,,,,17845
9745,1106334,41호,좌석매출,매출,자유석,1,0,66000,카드,현대비자개인,66000,0,2021-05-29,2021-05-30,2021-06-29,키오스크결제,,,,17845
9746,1106336,24호,좌석매출,매출,포커스석,1,0,120000,카드,신한카드,0,120000,2021-05-29,2021-05-29,2021-06-27,키오스크결제,,,,10169
9747,1106336,24호,좌석매출,매출,포커스석,1,0,65000,카드,신한카드,65000,0,2021-05-29,2021-05-29,2021-06-27,키오스크결제,,,,10169
9748,1106338,10호,좌석매출,매출,자유석,1,0,144000,카드,삼성비자,0,144000,2021-05-29,2021-05-30,2021-06-28,현장결제,,,,3839
9749,1106338,10호,좌석매출,매출,자유석,1,0,26000,카드,삼성비자,26000,0,2021-05-29,2021-05-30,2021-06-28,현장결제,,,,3839
9750,1106343,41호,좌석매출,매출,자유석,2,0,288000,카드,우리카드,0,288000,2021-05-29,2021-05-29,2021-07-28,키오스크결제,,,,18077
9751,1106343,41호,좌석매출,매출,자유석,2,0,132000,카드,우리카드,132000,0,2021-05-29,2021-05-29,2021-07-28,키오스크결제,,,,18077
9752,1106344,31호,좌석매출,매출,자유석,1,0,110800,카드,NH농협카드,0,110800,2021-05-29,2021-05-31,2021-06-29,온라인결제,,,,13419
9753,1106344,31호,좌석매출,매출,자유석,1,0,59200,카드,NH농협카드,59200,0,2021-05-29,2021-05-31,2021-06-29,온라인결제,,,,13419
9754,1106345,07호,좌석매출,매출,자유석,3,36750,534000,카드,신한 플래티늄,0,534000,2021-05-29,2021-05-31,2021-08-28,현장결제,,,,2549
9755,1106345,07호,좌석매출,매출,자유석,3,36750,164250,카드,신한 플래티늄,164250,0,2021-05-29,2021-05-31,2021-08-28,현장결제,,,,2549
9756,1106348,07호,좌석매출,매출,자유석,1,0,178000,카드,삼성카드사,0,178000,2021-05-29,2021-05-31,2021-06-29,온라인결제,,,,2688
9757,1106348,07호,좌석매출,매출,자유석,1,0,67000,카드,삼성카드사,67000,0,2021-05-29,2021-05-31,2021-06-29,온라인결제,,,,2688
9758,1106350,07호,좌석매출,매출,자유석,1,0,178000,카드,롯데카드사,0,178000,2021-05-29,2021-05-31,2021-06-29,온라인결제,,,,2399
9759,1106350,07호,좌석매출,매출,자유석,1,0,67000,카드,롯데카드사,67000,0,2021-05-29,2021-05-31,2021-06-29,온라인결제,,,,2399
9760,1106352,42호,좌석매출,매출,1day,0,0,4400,카드,NH체크카드,0,4400,2021-05-29,2021-05-29,2021-05-29,키오스크결제,,,,18738
9761,1106352,42호,좌석매출,매출,1day,0,0,7600,카드,NH체크카드,7600,0,2021-05-29,2021-05-29,2021-05-29,키오스크결제,,,,18738
9762,1106355,40호,좌석매출,매출,셀석,1,0,145600,카드,신한카드,0,145600,2021-05-29,2021-05-29,2021-06-25,키오스크결제,,,,17708
9763,1106355,40호,좌석매출,매출,셀석,1,0,39400,카드,신한카드,39400,0,2021-05-29,2021-05-29,2021-06-25,키오스크결제,,,,17708
9764,1106358,36호,좌석매출,매출,10days,1,0,70000,카드,하나SK비씨체크,0,70000,2021-05-29,2021-05-29,2021-06-29,키오스크결제,,,,15929
9765,1106358,36호,좌석매출,매출,10days,1,0,35000,카드,하나SK비씨체크,35000,0,2021-05-29,2021-05-29,2021-06-29,키오스크결제,,,,15929
9766,1106362,31호,좌석매출,매출,자유석,1,0,110800,카드,신한카드체크,0,110800,2021-05-29,2021-05-30,2021-06-28,키오스크결제,,,,13350
9767,1106362,31호,좌석매출,매출,자유석,1,0,59200,카드,신한카드체크,59200,0,2021-05-29,2021-05-30,2021-06-28,키오스크결제,,,,13350
9768,1106367,29호,좌석매출,매출,포커스석,1,0,109400,카드,신한카드,0,109400,2021-05-29,2021-05-31,2021-06-29,키오스크결제,,,,12356
9769,1106367,29호,좌석매출,매출,포커스석,1,0,80600,카드,신한카드,80600,0,2021-05-29,2021-05-31,2021-06-29,키오스크결제,,,,12356
9770,1106368,11호,좌석매출,매출,자유석,1,0,145000,카드,우리체크,0,145000,2021-05-29,2021-05-29,2021-06-27,키오스크결제,,,,4405
9771,1106368,11호,좌석매출,매출,자유석,1,0,15000,카드,우리체크,15000,0,2021-05-29,2021-05-29,2021-06-27,키오스크결제,,,,4405
9772,1106369,26호,좌석매출,매출,포커스석,1,0,178000,카드,하나카드,0,178000,2021-05-29,2021-06-01,2021-06-30,키오스크결제,,,,10687
9773,1106369,26호,좌석매출,매출,포커스석,1,0,107000,카드,하나카드,107000,0,2021-05-29,2021-06-01,2021-06-30,키오스크결제,,,,10687
