번호,매출키,지점,구분,매출구분,이용항목,이용개월,할인금액,결제금액,결제수단,카드사,"결제금액
과세","결제금액
면세",결제일,이용시작일,이용종료일,결제구분,제휴쿠폰(주문)번호,프로모션 할인,기타 특이사항,회원키
20089,1074875,14호,좌석매출,매출취소,포커스석,1,0,-75000,카드,비씨카드사,-75000,0,2021-04-20,2021-04-12,2021-05-12,온라인결제,,,,5955
20090,1074881,38호,좌석매출,매출,자유석,1,0,72000,카드,KB국민카드,0,72000,2021-04-20,2021-04-12,2021-04-20,온라인결제,,,재결제 매출,17029
20091,1074882,38호,좌석매출,매출취소,자유석,1,0,-125000,카드,KB국민카드,0,-125000,2021-04-20,2021-04-12,2021-05-11,키오스크결제,,,,17029
20092,1074887,07호,좌석매출,매출,포커스석,1,0,178000,카드,우리체크,0,178000,2021-04-20,2021-04-22,2021-05-23,키오스크결제,,,,2483
20093,1074887,07호,좌석매출,매출,포커스석,1,0,107000,카드,우리체크,107000,0,2021-04-20,2021-04-22,2021-05-23,키오스크결제,,,,2483
20094,1074903,26호,좌석매출,매출,자유석,1,0,178000,카드,롯데카드사,0,178000,2021-04-20,2021-04-21,2021-05-20,온라인결제,,,,11360
20095,1074903,26호,좌석매출,매출,자유석,1,0,67000,카드,현대카드사,67000,0,2021-04-20,2021-04-21,2021-05-20,온라인결제,,,,11360
20096,1074906,08호,좌석매출,매출,자유석,1,0,145000,카드,KB국민카드,0,145000,2021-04-20,2021-04-20,2021-05-19,키오스크결제,,,,2935
20097,1074906,08호,좌석매출,매출,자유석,1,0,35000,카드,KB국민카드,35000,0,2021-04-20,2021-04-20,2021-05-19,키오스크결제,,,,2935
20098,1074908,26호,좌석매출,매출,1day,0,0,9000,카드,하나카드,0,9000,2021-04-20,2021-04-21,2021-04-21,온라인결제,,,,11009
20099,1074908,26호,좌석매출,매출,1day,0,0,6000,카드,하나카드,6000,0,2021-04-20,2021-04-21,2021-04-21,온라인결제,,,,11009
20100,1074920,18호,좌석매출,매출,포커스석,1,0,145000,카드,KB국민카드,0,145000,2021-04-20,2021-04-22,2021-05-21,현장결제,,,,7269
20101,1074920,18호,좌석매출,매출,포커스석,1,0,50000,카드,KB국민카드,50000,0,2021-04-20,2021-04-22,2021-05-21,현장결제,,,,7269
20102,1074925,11호,좌석매출,매출,포커스석,1,0,145000,카드,롯데카드사,0,145000,2021-04-21,2021-04-22,2021-05-21,온라인결제,,,,4692
20103,1074925,11호,좌석매출,매출,포커스석,1,0,55000,카드,KB국민카드,55000,0,2021-04-21,2021-04-22,2021-05-21,온라인결제,,,,4692
20104,1074934,39호,좌석매출,매출,싱글석,1,0,48000,카드,하나카드,0,48000,2021-04-21,2021-04-14,2021-04-21,온라인결제,,,재결제 매출,17446
20105,1074934,39호,좌석매출,매출,싱글석,1,0,75200,카드,하나카드,75200,0,2021-04-21,2021-04-14,2021-04-21,온라인결제,,,재결제 매출,17446
20106,1074935,39호,좌석매출,매출취소,싱글석,1,0,-110800,카드,하나카드,0,-110800,2021-04-21,2021-04-14,2021-05-13,현장결제,,,,17446
20107,1074935,39호,좌석매출,매출취소,싱글석,1,0,-114200,카드,하나카드,-114200,0,2021-04-21,2021-04-14,2021-05-13,현장결제,,,,17446
20108,1074949,36호,좌석매출,매출,셀석,3,27750,390000,카드,KB국민카드,0,390000,2021-04-21,2021-04-22,2021-07-20,온라인결제,,,,16042
20109,1074949,36호,좌석매출,매출,셀석,3,27750,137250,카드,KB국민카드,137250,0,2021-04-21,2021-04-22,2021-07-20,온라인결제,,,,16042
20110,1075031,20호,좌석매출,매출,포커스석,1,0,130000,카드,비씨카드사,0,130000,2021-04-21,2021-04-21,2021-05-21,온라인결제,,,,8414
20111,1075031,20호,좌석매출,매출,포커스석,1,0,85000,카드,비씨카드사,85000,0,2021-04-21,2021-04-21,2021-05-21,온라인결제,,,,8414
20112,1075044,08호,좌석매출,매출,메가석,1,0,145000,카드,KB국민카드,0,145000,2021-04-21,2021-04-22,2021-05-22,온라인결제,,,,3171
20113,1075044,08호,좌석매출,매출,메가석,1,0,105000,카드,KB국민카드,105000,0,2021-04-21,2021-04-22,2021-05-22,온라인결제,,,,3171
20114,1075080,14호,좌석매출,매출,고정석,1,0,130000,카드,하나카드,0,130000,2021-04-21,2021-04-25,2021-05-24,온라인결제,,,,5933
20115,1075080,14호,좌석매출,매출,고정석,1,0,65000,카드,하나카드,65000,0,2021-04-21,2021-04-25,2021-05-24,온라인결제,,,,5933
20116,1075084,37호,좌석매출,매출,1day,0,0,9000,카드,신한카드,0,9000,2021-04-21,2021-04-21,2021-04-21,온라인결제,,,,16114
20117,1075084,37호,좌석매출,매출,1day,0,0,4000,카드,신한카드,4000,0,2021-04-21,2021-04-21,2021-04-21,온라인결제,,,,16114
20118,1075089,08호,좌석매출,매출,포커스석,1,0,145000,카드,NH농협비씨카드,0,145000,2021-04-21,2021-04-22,2021-05-21,키오스크결제,,,,2968
20119,1075089,08호,좌석매출,매출,포커스석,1,0,75000,카드,NH농협비씨카드,75000,0,2021-04-21,2021-04-22,2021-05-21,키오스크결제,,,,2968
20120,1075091,38호,좌석매출,매출,포커스석,1,0,125000,카드,NH농협비씨카드,0,125000,2021-04-21,2021-04-22,2021-05-21,키오스크결제,,,,16855
20121,1075091,38호,좌석매출,매출,포커스석,1,0,40000,카드,NH농협비씨카드,40000,0,2021-04-21,2021-04-22,2021-05-21,키오스크결제,,,,16855
20122,1075093,01호,좌석매출,매출,셀석,3,33000,534000,카드,하나카드,0,534000,2021-04-21,2021-04-23,2021-07-22,온라인결제,,,,160
20123,1075093,01호,좌석매출,매출,셀석,3,33000,93000,카드,하나카드,93000,0,2021-04-21,2021-04-23,2021-07-22,온라인결제,,,,160
20124,1075096,33호,좌석매출,매출,자유석,1,0,144000,카드,삼성 마스타,0,144000,2021-04-21,2021-04-21,2021-05-20,키오스크결제,,,,14750
20125,1075096,33호,좌석매출,매출,자유석,1,0,21000,카드,삼성 마스타,21000,0,2021-04-21,2021-04-21,2021-05-20,키오스크결제,,,,14750
20126,1075099,32호,좌석매출,매출,10days,1,0,90000,카드,우리카드,0,90000,2021-04-21,2021-04-21,2021-05-20,키오스크결제,,,,13991
20127,1075099,32호,좌석매출,매출,10days,1,0,30000,카드,우리카드,30000,0,2021-04-21,2021-04-21,2021-05-20,키오스크결제,,,,13991
20128,1075100,04호,좌석매출,매출,자유석,1,0,178000,카드,삼성 마스타,0,178000,2021-04-21,2021-04-21,2021-05-20,키오스크결제,,,,1343
20129,1075100,04호,좌석매출,매출,자유석,1,0,62000,카드,삼성 마스타,62000,0,2021-04-21,2021-04-21,2021-05-20,키오스크결제,,,,1343
20130,1075115,14호,좌석매출,매출,자유석,3,24750,216660,카드,하나카드,0,216660,2021-04-21,2021-03-03,2021-04-21,온라인결제,,,재결제 매출,6214
20131,1075115,14호,좌석매출,매출,자유석,3,24750,44590,카드,하나카드,44590,0,2021-04-21,2021-03-03,2021-04-21,온라인결제,,,재결제 매출,6214
20132,1075116,14호,좌석매출,매출,고정석,1,0,130000,카드,하나카드,0,130000,2021-04-21,2021-04-22,2021-05-22,온라인결제,,,온라인 좌석이동,6214
20133,1075116,14호,좌석매출,매출,고정석,1,0,65000,카드,하나카드,65000,0,2021-04-21,2021-04-22,2021-05-22,온라인결제,,,온라인 좌석이동,6214
20134,1075117,14호,좌석매출,매출취소,자유석,3,-24750,-390000,카드,하나카드,0,-390000,2021-04-21,2021-03-03,2021-05-31,온라인결제,,,,6214
20135,1075117,14호,좌석매출,매출취소,자유석,3,-24750,-80250,카드,하나카드,-80250,0,2021-04-21,2021-03-03,2021-05-31,온라인결제,,,,6214
20136,1075120,21호,좌석매출,매출,자유석,1,0,144000,카드,현대비자개인,0,144000,2021-04-21,2021-04-21,2021-05-20,키오스크결제,,,,8541
20137,1075120,21호,좌석매출,매출,자유석,1,0,56000,카드,현대비자개인,56000,0,2021-04-21,2021-04-21,2021-05-20,키오스크결제,,,,8541
20138,1075121,16호,좌석매출,매출,포커스석,1,0,145600,카드,비씨카드사,0,145600,2021-04-21,2021-04-22,2021-05-22,온라인결제,,,,6775
20139,1075121,16호,좌석매출,매출,포커스석,1,0,64400,카드,비씨카드사,64400,0,2021-04-21,2021-04-22,2021-05-22,온라인결제,,,,6775
20140,1075125,10호,좌석매출,매출,고정석,1,0,144000,카드,신한카드,0,144000,2021-04-21,2021-04-28,2021-05-27,온라인결제,,,,3970
20141,1075125,10호,좌석매출,매출,고정석,1,0,56000,카드,신한카드,56000,0,2021-04-21,2021-04-28,2021-05-27,온라인결제,,,,3970
20142,1075128,11호,좌석매출,매출,1day,0,0,9000,카드,하나카드,0,9000,2021-04-21,2021-04-21,2021-04-21,키오스크결제,,,,4629
20143,1075128,11호,좌석매출,매출,1day,0,0,2000,카드,하나카드,2000,0,2021-04-21,2021-04-21,2021-04-21,키오스크결제,,,,4629
20144,1075129,03호,좌석매출,매출,1day,0,0,9000,카드,신한카드체크,0,9000,2021-04-21,2021-04-22,2021-04-22,키오스크결제,,,,998
20145,1075129,03호,좌석매출,매출,1day,0,0,6000,카드,신한카드체크,6000,0,2021-04-21,2021-04-22,2021-04-22,키오스크결제,,,,998
20146,1075130,30호,좌석매출,매출,1day,0,0,6000,카드,비씨카드사,0,6000,2021-04-21,2021-04-21,2021-04-21,온라인결제,,,,12741
20147,1075130,30호,좌석매출,매출,1day,0,0,7000,카드,비씨카드사,7000,0,2021-04-21,2021-04-21,2021-04-21,온라인결제,,,,12741
20148,1075143,03호,좌석매출,매출취소,1day,0,0,-9000,카드,신한카드체크,0,-9000,2021-04-21,2021-04-22,2021-04-22,키오스크결제,,,,998
20149,1075143,03호,좌석매출,매출취소,1day,0,0,-6000,카드,신한카드체크,-6000,0,2021-04-21,2021-04-22,2021-04-22,키오스크결제,,,,998
20150,1075166,24호,좌석매출,매출,고정석,1,0,120000,카드,NH농협카드,0,120000,2021-04-21,2021-05-14,2021-06-12,온라인결제,,,,10010
20151,1075166,24호,좌석매출,매출,고정석,1,0,55000,카드,NH농협카드,55000,0,2021-04-21,2021-05-14,2021-06-12,온라인결제,,,,10010
20152,1075167,01호,좌석매출,매출,자유석,1,0,170000,카드,신한카드,0,170000,2021-04-21,2021-04-21,2021-05-20,키오스크결제,,,,102
20153,1075173,39호,좌석매출,매출,자유석,1,0,66470,카드,비씨카드사,0,66470,2021-04-21,2021-04-04,2021-04-21,온라인결제,,,재결제 매출,17175
20154,1075173,39호,좌석매출,매출,자유석,1,0,26510,카드,롯데카드사,26510,0,2021-04-21,2021-04-04,2021-04-21,온라인결제,,,재결제 매출,17175
20155,1075174,39호,좌석매출,매출,포커스석,1,0,110800,카드,비씨카드사,0,110800,2021-04-21,2021-04-22,2021-05-22,온라인결제,,,온라인 좌석이동,17175
20156,1075174,39호,좌석매출,매출,포커스석,1,0,84200,카드,롯데카드사,84200,0,2021-04-21,2021-04-22,2021-05-22,온라인결제,,,온라인 좌석이동,17175
20157,1075175,39호,좌석매출,매출취소,자유석,1,0,-110800,카드,KB국민카드,0,-110800,2021-04-21,2021-04-04,2021-05-03,키오스크결제,,,,17175
20158,1075175,39호,좌석매출,매출취소,자유석,1,0,-44200,카드,KB국민카드,-44200,0,2021-04-21,2021-04-04,2021-05-03,키오스크결제,,,,17175
20159,1075177,05호,좌석매출,매출,1day,0,0,9000,카드,수협체크,0,9000,2021-04-21,2021-04-21,2021-04-21,키오스크결제,,,,1904
20160,1075177,05호,좌석매출,매출,1day,0,0,6000,카드,수협체크,6000,0,2021-04-21,2021-04-21,2021-04-21,키오스크결제,,,,1904
20161,1075185,16호,좌석매출,매출취소,포커스석,1,0,-145600,카드,비씨카드사,0,-145600,2021-04-21,2021-04-22,2021-05-22,온라인결제,,,,6775
20162,1075185,16호,좌석매출,매출취소,포커스석,1,0,-64400,카드,비씨카드사,-64400,0,2021-04-21,2021-04-22,2021-05-22,온라인결제,,,,6775
20163,1075188,16호,좌석매출,매출,포커스석,1,0,145600,카드,비씨카드사,0,145600,2021-04-21,2021-04-22,2021-05-21,온라인결제,,,,6775
20164,1075188,16호,좌석매출,매출,포커스석,1,0,64400,카드,비씨카드사,64400,0,2021-04-21,2021-04-22,2021-05-21,온라인결제,,,,6775
20165,1075196,12호,좌석매출,매출,자유석,1,0,144000,카드,KB국민카드,0,144000,2021-04-21,2021-04-21,2021-05-20,키오스크결제,,,,5197
20166,1075196,12호,좌석매출,매출,자유석,1,0,46000,카드,KB국민카드,46000,0,2021-04-21,2021-04-21,2021-05-20,키오스크결제,,,,5197
20167,1075205,18호,좌석매출,매출,고정석,2,0,340000,카드,비씨카드사,0,340000,2021-04-21,2021-04-29,2021-06-27,온라인결제,,,,7265
20168,1075205,18호,좌석매출,매출,고정석,2,0,30000,카드,비씨카드사,30000,0,2021-04-21,2021-04-29,2021-06-27,온라인결제,,,,7265
20169,1075207,08호,좌석매출,매출,자유석,1,0,145000,카드,우리체크,0,145000,2021-04-21,2021-04-22,2021-05-21,키오스크결제,,,,3022
20170,1075207,08호,좌석매출,매출,자유석,1,0,35000,카드,우리체크,35000,0,2021-04-21,2021-04-22,2021-05-21,키오스크결제,,,,3022
20171,1075208,14호,좌석매출,매출,자유석,1,0,130000,카드,KB국민카드,0,130000,2021-04-21,2021-04-21,2021-05-20,온라인결제,,,,6128
20172,1075208,14호,좌석매출,매출,자유석,1,0,35000,카드,KB국민카드,35000,0,2021-04-21,2021-04-21,2021-05-20,온라인결제,,,,6128
20173,1075209,26호,좌석매출,매출,자유석,1,0,178000,카드,삼성카드사,0,178000,2021-04-21,2021-04-22,2021-05-22,온라인결제,,,,10983
20174,1075209,26호,좌석매출,매출,자유석,1,0,67000,카드,삼성카드사,67000,0,2021-04-21,2021-04-22,2021-05-22,온라인결제,,,,10983
20175,1075212,13호,좌석매출,매출,사물함,0,0,15000,카드,KB국민카드,15000,0,2021-04-21,2021-04-21,2021-04-21,온라인결제,,,,5602
20176,1075213,31호,좌석매출,매출,포커스석,1,0,110800,카드,NH카드,0,110800,2021-04-21,2021-04-25,2021-05-24,키오스크결제,,,,13253
20177,1075213,31호,좌석매출,매출,포커스석,1,0,99200,카드,NH카드,99200,0,2021-04-21,2021-04-25,2021-05-24,키오스크결제,,,,13253
20178,1075214,09호,좌석매출,매출,10days,1,0,36000,카드,신한카드,0,36000,2021-04-21,2021-04-04,2021-04-21,온라인결제,,,재결제 매출,3742
20179,1075214,09호,좌석매출,매출,10days,1,0,24000,카드,신한카드,24000,0,2021-04-21,2021-04-04,2021-04-21,온라인결제,,,재결제 매출,3742
20180,1075215,09호,좌석매출,매출취소,10days,1,0,-90000,카드,신한 플래티늄,0,-90000,2021-04-21,2021-04-04,2021-05-03,키오스크결제,,,,3742
20181,1075215,09호,좌석매출,매출취소,10days,1,0,-40000,카드,신한 플래티늄,-40000,0,2021-04-21,2021-04-04,2021-05-03,키오스크결제,,,,3742
20182,1075217,29호,좌석매출,매출,1day,0,0,5800,카드,NH농협카드,0,5800,2021-04-21,2021-04-21,2021-04-21,온라인결제,,,,12454
20183,1075217,29호,좌석매출,매출,1day,0,0,7200,카드,NH농협카드,7200,0,2021-04-21,2021-04-21,2021-04-21,온라인결제,,,,12454
20184,1075218,20호,좌석매출,매출,고정석,1,0,150000,카드,IBK비씨카드,0,150000,2021-04-21,2021-04-21,2021-05-20,키오스크결제,,,,8019
20185,1075218,20호,좌석매출,매출,고정석,1,0,55000,카드,IBK비씨카드,55000,0,2021-04-21,2021-04-21,2021-05-20,키오스크결제,,,,8019
20186,1075221,36호,좌석매출,매출,자유석,1,0,5000,카드,NH카드,5000,0,2021-04-21,2021-04-23,2021-05-22,키오스크결제,,,,16084
20187,1075221,36호,좌석매출,매출,자유석,1,0,130000,카드,NH카드,0,130000,2021-04-21,2021-04-23,2021-05-22,키오스크결제,,,,16084
20188,1075223,35호,좌석매출,매출,싱글석,1,0,130000,카드,하나체크카드,0,130000,2021-04-21,2021-04-21,2021-05-22,키오스크결제,,,,15185
20189,1075223,35호,좌석매출,매출,싱글석,1,0,140000,카드,하나체크카드,140000,0,2021-04-21,2021-04-21,2021-05-22,키오스크결제,,,,15185
20190,1075226,09호,좌석매출,매출,자유석,1,0,178000,카드,신한VIP카드,0,178000,2021-04-21,2021-04-23,2021-05-22,키오스크결제,,,,3632
20191,1075226,09호,좌석매출,매출,자유석,1,0,52000,카드,신한VIP카드,52000,0,2021-04-21,2021-04-23,2021-05-22,키오스크결제,,,,3632
20192,1075239,14호,좌석매출,매출,10days,1,0,100000,카드,롯데카드,0,100000,2021-04-21,2021-04-24,2021-05-23,현장결제,,,,6310
20193,1075239,14호,좌석매출,매출,10days,1,0,25000,카드,롯데카드,25000,0,2021-04-21,2021-04-24,2021-05-23,현장결제,,,,6310
20194,1075243,13호,좌석매출,매출,1day,0,0,9000,카드,하나카드,0,9000,2021-04-21,2021-04-21,2021-04-21,온라인결제,,,,5717
20195,1075243,13호,좌석매출,매출,1day,0,0,6000,카드,하나카드,6000,0,2021-04-21,2021-04-21,2021-04-21,온라인결제,,,,5717
20196,1075249,32호,좌석매출,매출,1day,0,0,9000,카드,비씨카드사,0,9000,2021-04-21,2021-04-21,2021-04-21,온라인결제,,,,13889
20197,1075249,32호,좌석매출,매출,1day,0,0,4000,카드,비씨카드사,4000,0,2021-04-21,2021-04-21,2021-04-21,온라인결제,,,,13889
20198,1075274,18호,좌석매출,매출,자유석,1,0,72000,카드,삼성비자,0,72000,2021-04-21,2021-04-13,2021-04-21,현장결제,,,재결제 매출,7298
20199,1075274,18호,좌석매출,매출,자유석,1,0,10000,카드,삼성비자,10000,0,2021-04-21,2021-04-13,2021-04-21,현장결제,,,재결제 매출,7298
20200,1075275,18호,좌석매출,매출취소,자유석,1,0,-145000,카드,삼성비자,0,-145000,2021-04-21,2021-04-13,2021-05-12,현장결제,,,,7298
20201,1075275,18호,좌석매출,매출취소,자유석,1,0,-10000,카드,삼성비자,-10000,0,2021-04-21,2021-04-13,2021-05-12,현장결제,,,,7298
20202,1075289,23호,좌석매출,매출,포커스석,1,0,144000,카드,NH농협비씨카드,0,144000,2021-04-21,2021-04-21,2021-05-20,키오스크결제,,,,9488
20203,1075289,23호,좌석매출,매출,포커스석,1,0,101000,카드,NH농협비씨카드,101000,0,2021-04-21,2021-04-21,2021-05-20,키오스크결제,,,,9488
20204,1075290,31호,좌석매출,매출,1day,0,0,6000,카드,비씨카드사,0,6000,2021-04-21,2021-04-21,2021-04-21,온라인결제,,,,13120
20205,1075290,31호,좌석매출,매출,1day,0,0,7000,카드,비씨카드사,7000,0,2021-04-21,2021-04-21,2021-04-21,온라인결제,,,,13120
20206,1075291,12호,좌석매출,매출,자유석,1,0,144000,카드,KB체크카드,0,144000,2021-04-21,2021-04-23,2021-05-22,현장결제,,,,4912
20207,1075291,12호,좌석매출,매출,자유석,1,0,46000,카드,KB체크카드,46000,0,2021-04-21,2021-04-23,2021-05-22,현장결제,,,,4912
20208,1075312,11호,좌석매출,매출,포커스석,1,0,145000,카드,비씨카드사,0,145000,2021-04-21,2021-04-22,2021-05-22,온라인결제,,,,4490
20209,1075312,11호,좌석매출,매출,포커스석,1,0,55000,카드,비씨카드사,55000,0,2021-04-21,2021-04-22,2021-05-22,온라인결제,,,,4490
20210,1075326,21호,좌석매출,매출,자유석,1,0,144000,카드,비씨카드사,0,144000,2021-04-21,2021-04-21,2021-05-20,온라인결제,,,,8795
20211,1075326,21호,좌석매출,매출,자유석,1,0,56000,카드,비씨카드사,56000,0,2021-04-21,2021-04-21,2021-05-20,온라인결제,,,,8795
20212,1075327,31호,좌석매출,매출,자유석,1,0,110800,카드,NH체크카드,0,110800,2021-04-21,2021-04-26,2021-05-25,현장결제,,,,13309
20213,1075327,31호,좌석매출,매출,자유석,1,0,59200,카드,NH체크카드,59200,0,2021-04-21,2021-04-26,2021-05-25,현장결제,,,,13309
20214,1075328,32호,좌석매출,매출,셀석,1,0,178000,카드,우리카드,0,178000,2021-04-21,2021-04-27,2021-05-26,키오스크결제,,,,14209
20215,1075328,32호,좌석매출,매출,셀석,1,0,77000,카드,우리카드,77000,0,2021-04-21,2021-04-27,2021-05-26,키오스크결제,,,,14209
20216,1075329,04호,좌석매출,매출,10days,1,0,90000,카드,교보증권체크,0,90000,2021-04-21,2021-04-21,2021-05-08,키오스크결제,,,,1121
20217,1075329,04호,좌석매출,매출,10days,1,0,40000,카드,교보증권체크,40000,0,2021-04-21,2021-04-21,2021-05-08,키오스크결제,,,,1121
20218,1075332,04호,좌석매출,매출,1day,0,0,9000,카드,KB국민카드,0,9000,2021-04-21,2021-04-21,2021-04-21,키오스크결제,,,,1384
20219,1075332,04호,좌석매출,매출,1day,0,0,6000,카드,KB국민카드,6000,0,2021-04-21,2021-04-21,2021-04-21,키오스크결제,,,,1384
20220,1075336,09호,좌석매출,매출,자유석,1,0,178000,카드,신한카드,0,178000,2021-04-21,2021-04-22,2021-05-21,현장결제,,,,3569
20221,1075336,09호,좌석매출,매출,자유석,1,0,52000,카드,신한카드,52000,0,2021-04-21,2021-04-22,2021-05-21,현장결제,,,,3569
20222,1075338,17호,좌석매출,매출,10days,1,0,54000,카드,신한카드,0,54000,2021-04-21,2021-04-03,2021-04-21,온라인결제,,,재결제 매출,6850
20223,1075338,17호,좌석매출,매출,10days,1,0,20000,카드,신한카드,20000,0,2021-04-21,2021-04-03,2021-04-21,온라인결제,,,재결제 매출,6850
20224,1075339,17호,좌석매출,매출취소,10days,1,0,-90000,카드,신한카드체크,0,-90000,2021-04-21,2021-04-03,2021-05-02,키오스크결제,,,,6850
20225,1075339,17호,좌석매출,매출취소,10days,1,0,-20000,카드,신한카드체크,-20000,0,2021-04-21,2021-04-03,2021-05-02,키오스크결제,,,,6850
20226,1075340,27호,좌석매출,매출,고정석,1,0,120000,카드,현대카드사,0,120000,2021-04-21,2021-04-25,2021-05-24,온라인결제,,,,11760
20227,1075340,27호,좌석매출,매출,고정석,1,0,60000,카드,현대카드사,60000,0,2021-04-21,2021-04-25,2021-05-24,온라인결제,,,,11760
20228,1075343,09호,좌석매출,매출,10days,1,0,90000,카드,KB국민카드,0,90000,2021-04-21,2021-04-21,2021-05-19,온라인결제,,,,3459
20229,1075343,09호,좌석매출,매출,10days,1,0,40000,카드,KB국민카드,40000,0,2021-04-21,2021-04-21,2021-05-19,온라인결제,,,,3459
20230,1075344,11호,좌석매출,매출,자유석,6,96000,864000,카드,KB국민카드,0,864000,2021-04-21,2021-04-21,2021-10-17,키오스크결제,,,,4551
20231,1075347,40호,좌석매출,매출,셀석,1,0,110980,카드,롯데카드,0,110980,2021-04-21,2021-04-04,2021-04-21,현장결제,,,재결제 매출,17522
20232,1075348,40호,좌석매출,매출취소,셀석,1,0,-145600,카드,롯데카드,0,-145600,2021-04-21,2021-04-04,2021-05-03,현장결제,,,,17522
20233,1075348,40호,좌석매출,매출취소,셀석,1,0,-39400,카드,롯데카드,-39400,0,2021-04-21,2021-04-04,2021-05-03,현장결제,,,,17522
20234,1075349,40호,좌석매출,매출,싱글석,1,0,145600,카드,롯데카드,0,145600,2021-04-21,2021-04-22,2021-05-21,현장결제,,,,17522
20235,1075349,40호,좌석매출,매출,싱글석,1,0,59400,카드,롯데카드,59400,0,2021-04-21,2021-04-22,2021-05-21,현장결제,,,,17522
20236,1075353,13호,좌석매출,매출,1day,0,0,9000,카드,KB체크카드,0,9000,2021-04-21,2021-04-21,2021-04-21,키오스크결제,,,,5702
20237,1075353,13호,좌석매출,매출,1day,0,0,6000,카드,KB체크카드,6000,0,2021-04-21,2021-04-21,2021-04-21,키오스크결제,,,,5702
20238,1075358,20호,좌석매출,매출,자유석,1,0,130000,카드,KB체크카드,0,130000,2021-04-21,2021-04-22,2021-05-21,키오스크결제,,,,7918
20239,1075358,20호,좌석매출,매출,자유석,1,0,45000,카드,KB체크카드,45000,0,2021-04-21,2021-04-22,2021-05-21,키오스크결제,,,,7918
20240,1075362,21호,좌석매출,매출,자유석,1,0,144000,카드,신한카드,0,144000,2021-04-21,2021-04-22,2021-05-21,키오스크결제,,,,8548
20241,1075362,21호,좌석매출,매출,자유석,1,0,56000,카드,신한카드,56000,0,2021-04-21,2021-04-22,2021-05-21,키오스크결제,,,,8548
20242,1075367,39호,좌석매출,매출,고정석,1,0,110800,카드,KB체크카드,0,110800,2021-04-21,2021-04-21,2021-05-20,키오스크결제,,,,17283
20243,1075367,39호,좌석매출,매출,고정석,1,0,74200,카드,KB체크카드,74200,0,2021-04-21,2021-04-21,2021-05-20,키오스크결제,,,,17283
20244,1075373,12호,좌석매출,매출,고정석,1,0,144000,카드,우리체크,0,144000,2021-04-21,2021-04-23,2021-05-22,키오스크결제,,,,5077
20245,1075373,12호,좌석매출,매출,고정석,1,0,76000,카드,우리체크,76000,0,2021-04-21,2021-04-23,2021-05-22,키오스크결제,,,,5077
20246,1075378,05호,좌석매출,매출,자유석,1,0,144000,카드,삼성카드사,0,144000,2021-04-21,2021-04-23,2021-05-22,온라인결제,,,,1680
20247,1075378,05호,좌석매출,매출,자유석,1,0,31000,카드,삼성카드사,31000,0,2021-04-21,2021-04-23,2021-05-22,온라인결제,,,,1680
20248,1075379,40호,좌석매출,매출,자유석,1,0,135000,카드,신한은련개인,0,135000,2021-04-21,2021-04-22,2021-05-21,키오스크결제,,,,17751
20249,1075383,40호,좌석매출,매출,자유석,1,0,135000,카드,현대비자개인,0,135000,2021-04-21,2021-04-23,2021-05-22,키오스크결제,,,,17740
20250,1075384,31호,좌석매출,매출,고정석,1,0,110800,카드,NH체크카드,0,110800,2021-04-21,2021-04-25,2021-05-24,현장결제,,,,13790
20251,1075384,31호,좌석매출,매출,고정석,1,0,89200,카드,NH체크카드,89200,0,2021-04-21,2021-04-25,2021-05-24,현장결제,,,,13790
20252,1075389,39호,좌석매출,매출취소,셀석,1,0,-110800,카드,롯데카드사,0,-110800,2021-04-21,2021-04-26,2021-05-25,온라인결제,,,,17323
20253,1075389,39호,좌석매출,매출취소,셀석,1,0,-54200,카드,롯데카드사,-54200,0,2021-04-21,2021-04-26,2021-05-25,온라인결제,,,,17323
20254,1075393,38호,좌석매출,매출,자유석,1,0,125000,카드,현대마스터개인,0,125000,2021-04-21,2021-04-21,2021-05-22,키오스크결제,,,,16637
20255,1075395,31호,좌석매출,매출,포커스석,1,0,102000,카드,씨티카드,0,102000,2021-04-21,2021-04-03,2021-04-21,현장결제,,,재결제 매출,13584
20256,1075396,31호,좌석매출,매출취소,포커스석,1,0,-110800,카드,씨티카드,0,-110800,2021-04-21,2021-04-03,2021-05-02,현장결제,,,,13584
20257,1075396,31호,좌석매출,매출취소,포커스석,1,0,-59200,카드,씨티카드,-59200,0,2021-04-21,2021-04-03,2021-05-02,현장결제,,,,13584
20258,1075398,40호,좌석매출,매출,1day,0,0,9400,카드,삼성카드,0,9400,2021-04-21,2021-04-21,2021-04-21,키오스크결제,,,,17829
20259,1075398,40호,좌석매출,매출,1day,0,0,1600,카드,삼성카드,1600,0,2021-04-21,2021-04-21,2021-04-21,키오스크결제,,,,17829
20260,1075399,41호,좌석매출,매출,1day,0,0,9000,카드,롯데카드,0,9000,2021-04-21,2021-04-21,2021-04-21,현장결제,,,,18455
20261,1075399,41호,좌석매출,매출,1day,0,0,4000,카드,롯데카드,4000,0,2021-04-21,2021-04-21,2021-04-21,현장결제,,,,18455
20262,1075401,27호,좌석매출,매출,자유석,1,0,120000,카드,롯데카드,0,120000,2021-04-21,2021-04-21,2021-05-20,키오스크결제,,,,11404
20263,1075401,27호,좌석매출,매출,자유석,1,0,30000,카드,롯데카드,30000,0,2021-04-21,2021-04-21,2021-05-20,키오스크결제,,,,11404
