번호,매출키,지점,구분,매출구분,이용항목,이용개월,할인금액,결제금액,결제수단,카드사,"결제금액
과세","결제금액
면세",결제일,이용시작일,이용종료일,결제구분,제휴쿠폰(주문)번호,프로모션 할인,기타 특이사항,회원키
12375,1240669,15호,좌석매출,매출,포커스석,1,0,23100,카드,신한은련개인,23100,0,2021-10-01,2021-10-01,2021-10-30,키오스크결제,,,,6399
12376,1240671,18호,좌석매출,매출,고정석,6,0,832500,카드,KB국민카드,0,832500,2021-10-01,2021-05-06,2021-10-01,온라인결제,,,재결제 매출,7109
12377,1240672,18호,좌석매출,매출취소,고정석,6,-111000,-999000,카드,우리카드,0,-999000,2021-10-01,2021-05-06,2021-11-01,온라인결제,,,,7109
12378,1240677,10호,좌석매출,매출,1day,0,0,9000,카드,롯데카드사,0,9000,2021-10-01,2021-10-02,2021-10-02,온라인결제,,,,4135
12379,1240677,10호,좌석매출,매출,1day,0,0,4000,카드,롯데카드사,4000,0,2021-10-01,2021-10-02,2021-10-02,온라인결제,,,,4135
12380,1240681,41호,좌석매출,매출취소,자유석,1,0,-144000,카드,NH카드,0,-144000,2021-10-01,2021-10-01,2021-10-31,현장결제,,,,18303
12381,1240681,41호,좌석매출,매출취소,자유석,1,0,-66000,카드,NH카드,-66000,0,2021-10-01,2021-10-01,2021-10-31,현장결제,,,,18303
12382,1240685,41호,좌석매출,매출,자유석,1,0,144000,카드,NH카드,0,144000,2021-10-01,2021-10-02,2021-10-31,현장결제,,,,18303
12383,1240685,41호,좌석매출,매출,자유석,1,0,66000,카드,NH카드,66000,0,2021-10-01,2021-10-02,2021-10-31,현장결제,,,,18303
12384,1240693,07호,좌석매출,매출,자유석,1,0,178000,카드,현대카드사,0,178000,2021-10-01,2021-10-06,2021-11-04,온라인결제,,,,2619
12385,1240693,07호,좌석매출,매출,자유석,1,0,67000,카드,현대카드사,67000,0,2021-10-01,2021-10-06,2021-11-04,온라인결제,,,,2619
12386,1240700,13호,좌석매출,매출,자유석,1,0,178000,카드,롯데카드사,0,178000,2021-10-01,2021-10-11,2021-11-09,온라인결제,,,,5487
12387,1240700,13호,좌석매출,매출,자유석,1,0,42000,카드,롯데카드사,42000,0,2021-10-01,2021-10-11,2021-11-09,온라인결제,,,,5487
12388,1240706,09호,좌석매출,매출,고정석,1,0,178000,카드,삼성아멕스,0,178000,2021-10-01,2021-10-03,2021-11-01,키오스크결제,,,,3325
12389,1240706,09호,좌석매출,매출,고정석,1,0,82000,카드,삼성아멕스,82000,0,2021-10-01,2021-10-03,2021-11-01,키오스크결제,,,,3325
12390,1240712,35호,좌석매출,매출,고정석,1,0,61600,카드,신한카드,0,61600,2021-10-01,2021-09-24,2021-10-01,현장결제,,,재결제 매출,15605
12391,1240712,35호,좌석매출,매출,고정석,1,0,50400,카드,신한카드,50400,0,2021-10-01,2021-09-24,2021-10-01,현장결제,,,재결제 매출,15605
12392,1240713,35호,좌석매출,매출취소,고정석,1,0,-130000,카드,현대 카드,0,-130000,2021-10-01,2021-09-24,2021-10-23,현장결제,,,,15605
12393,1240713,35호,좌석매출,매출취소,고정석,1,0,-100000,카드,현대 카드,-100000,0,2021-10-01,2021-09-24,2021-10-23,현장결제,,,,15605
12394,1240720,31호,좌석매출,매출,포커스석,1,0,119830,카드,IBK비씨체크,0,119830,2021-10-01,2021-10-03,2021-11-01,현장결제,,,,13485
12395,1240720,31호,좌석매출,매출,포커스석,1,0,90170,카드,IBK비씨체크,90170,0,2021-10-01,2021-10-03,2021-11-01,현장결제,,,,13485
12396,1240721,36호,좌석매출,매출,셀석,1,0,130000,카드,신한카드,0,130000,2021-10-01,2021-10-04,2021-11-02,키오스크결제,,,,15675
12397,1240721,36호,좌석매출,매출,셀석,1,0,55000,카드,신한카드,55000,0,2021-10-01,2021-10-04,2021-11-02,키오스크결제,,,,15675
12398,1240723,14호,좌석매출,매출,포커스석,1,0,130000,카드,우리카드,0,130000,2021-10-01,2021-10-05,2021-11-03,키오스크결제,,,,5966
12399,1240723,14호,좌석매출,매출,포커스석,1,0,75000,카드,우리카드,75000,0,2021-10-01,2021-10-05,2021-11-03,키오스크결제,,,,5966
12400,1240725,03호,좌석매출,매출,포커스석,1,0,178000,카드,우리카드,0,178000,2021-10-01,2021-10-03,2021-11-01,키오스크결제,,,,963
12401,1240725,03호,좌석매출,매출,포커스석,1,0,82000,카드,우리카드,82000,0,2021-10-01,2021-10-03,2021-11-01,키오스크결제,,,,963
12402,1240727,31호,좌석매출,매출,포커스석,1,0,119830,카드,신한카드,0,119830,2021-10-01,2021-10-03,2021-11-01,현장결제,,,,13118
12403,1240727,31호,좌석매출,매출,포커스석,1,0,90170,카드,신한카드,90170,0,2021-10-01,2021-10-03,2021-11-01,현장결제,,,,13118
12404,1240729,31호,좌석매출,매출,포커스석,1,0,119830,카드,KB국민카드,0,119830,2021-10-01,2021-10-03,2021-11-01,키오스크결제,,,,13472
12405,1240729,31호,좌석매출,매출,포커스석,1,0,90170,카드,KB국민카드,90170,0,2021-10-01,2021-10-03,2021-11-01,키오스크결제,,,,13472
12406,1240730,08호,좌석매출,매출,자유석,1,0,161900,카드,현대 마스터,0,161900,2021-10-01,2021-10-02,2021-10-31,키오스크결제,,,,2891
12407,1240730,08호,좌석매출,매출,자유석,1,0,18100,카드,현대 마스터,18100,0,2021-10-01,2021-10-02,2021-10-31,키오스크결제,,,,2891
12408,1240731,37호,좌석매출,매출취소,고정석,1,0,-158050,카드,KB국민카드,0,-158050,2021-10-01,2021-10-04,2021-11-04,온라인결제,,,,16594
12409,1240731,37호,좌석매출,매출취소,고정석,1,0,-51950,카드,KB국민카드,-51950,0,2021-10-01,2021-10-04,2021-11-04,온라인결제,,,,16594
12410,1240735,21호,좌석매출,매출,관리자유석,1,0,144000,카드,삼성비자,0,144000,2021-10-01,2021-10-02,2021-10-31,키오스크결제,,,,8805
12411,1240735,21호,좌석매출,매출,관리자유석,1,0,76000,카드,삼성비자,76000,0,2021-10-01,2021-10-02,2021-10-31,키오스크결제,,,,8805
12412,1240740,25호,좌석매출,매출,1day,0,0,9900,카드,비씨카드사,0,9900,2021-10-01,2021-10-02,2021-10-02,온라인결제,,,,10375
12413,1240740,25호,좌석매출,매출,1day,0,0,3100,카드,비씨카드사,3100,0,2021-10-01,2021-10-02,2021-10-02,온라인결제,,,,10375
12414,1240741,25호,좌석매출,매출,1day,0,0,9900,카드,비씨카드사,0,9900,2021-10-01,2021-10-03,2021-10-03,온라인결제,,,,10375
12415,1240741,25호,좌석매출,매출,1day,0,0,3100,카드,비씨카드사,3100,0,2021-10-01,2021-10-03,2021-10-03,온라인결제,,,,10375
12416,1240743,31호,좌석매출,매출,고정석,1,0,119830,카드,비씨카드사,0,119830,2021-10-01,2021-10-02,2021-10-31,온라인결제,,,,13266
12417,1240743,31호,좌석매출,매출,고정석,1,0,80170,카드,비씨카드사,80170,0,2021-10-01,2021-10-02,2021-10-31,온라인결제,,,,13266
12418,1240744,25호,좌석매출,매출,1day,0,0,9900,카드,비씨카드사,0,9900,2021-10-01,2021-10-04,2021-10-04,온라인결제,,,,10375
12419,1240744,25호,좌석매출,매출,1day,0,0,3100,카드,비씨카드사,3100,0,2021-10-01,2021-10-04,2021-10-04,온라인결제,,,,10375
12420,1240748,31호,좌석매출,매출,1day,0,0,6310,카드,하나체크카드,0,6310,2021-10-01,2021-10-01,2021-10-01,키오스크결제,,,,13275
12421,1240748,31호,좌석매출,매출,1day,0,0,6690,카드,하나체크카드,6690,0,2021-10-01,2021-10-01,2021-10-01,키오스크결제,,,,13275
12422,1240751,29호,좌석매출,매출,자유석,1,0,120510,카드,대구비씨체크,0,120510,2021-10-01,2021-10-01,2021-10-30,키오스크결제,,,,12554
12423,1240751,29호,좌석매출,매출,자유석,1,0,29490,카드,대구비씨체크,29490,0,2021-10-01,2021-10-01,2021-10-30,키오스크결제,,,,12554
12424,1240753,05호,좌석매출,매출,포커스석,1,0,144000,카드,신한카드체크,0,144000,2021-10-01,2021-10-02,2021-10-31,키오스크결제,,,,1645
12425,1240753,05호,좌석매출,매출,포커스석,1,0,71000,카드,신한카드체크,71000,0,2021-10-01,2021-10-02,2021-10-31,키오스크결제,,,,1645
12426,1240754,42호,좌석매출,매출,고정석,1,0,100000,카드,현대카드사,0,100000,2021-10-01,2021-10-02,2021-10-31,온라인결제,,,,18737
12427,1240754,42호,좌석매출,매출,고정석,1,0,90000,카드,현대카드사,90000,0,2021-10-01,2021-10-02,2021-10-31,온라인결제,,,,18737
12428,1240757,08호,좌석매출,매출,자유석,1,0,161900,카드,하나카드,0,161900,2021-10-01,2021-10-06,2021-11-04,키오스크결제,,,,2886
12429,1240757,08호,좌석매출,매출,자유석,1,0,18100,카드,하나카드,18100,0,2021-10-01,2021-10-06,2021-11-04,키오스크결제,,,,2886
12430,1240767,36호,좌석매출,매출,싱글석,1,0,98000,카드,현대 카드,0,98000,2021-10-01,2021-09-18,2021-10-01,현장결제,,,재결제 매출,16025
12431,1240768,36호,좌석매출,매출취소,싱글석,1,0,-130000,카드,현대 카드,0,-130000,2021-10-01,2021-09-18,2021-10-17,현장결제,,,,16025
12432,1240768,36호,좌석매출,매출취소,싱글석,1,0,-75000,카드,현대 카드,-75000,0,2021-10-01,2021-09-18,2021-10-17,현장결제,,,,16025
12433,1240769,36호,좌석매출,매출,자유석,1,0,130000,카드,현대 카드,0,130000,2021-10-01,2021-10-05,2021-11-03,키오스크결제,,,,16025
12434,1240769,36호,좌석매출,매출,자유석,1,0,5000,카드,현대 카드,5000,0,2021-10-01,2021-10-05,2021-11-03,키오스크결제,,,,16025
12435,1240770,10호,좌석매출,매출,자유석,1,0,144000,카드,하나체크카드,0,144000,2021-10-01,2021-10-02,2021-10-31,키오스크결제,,,,4179
12436,1240770,10호,좌석매출,매출,자유석,1,0,26000,카드,하나체크카드,26000,0,2021-10-01,2021-10-02,2021-10-31,키오스크결제,,,,4179
12437,1240776,30호,좌석매출,매출,1day,0,0,6310,카드,신한카드,0,6310,2021-10-01,2021-10-02,2021-10-02,온라인결제,,,,12793
12438,1240776,30호,좌석매출,매출,1day,0,0,6690,카드,신한카드,6690,0,2021-10-01,2021-10-02,2021-10-02,온라인결제,,,,12793
12439,1240777,26호,좌석매출,매출취소,자유석,1,0,-178000,카드,하나카드,0,-178000,2021-10-01,2021-10-03,2021-11-01,현장결제,,,,11056
12440,1240777,26호,좌석매출,매출취소,자유석,1,0,-67000,카드,하나카드,-67000,0,2021-10-01,2021-10-03,2021-11-01,현장결제,,,,11056
12441,1240778,26호,좌석매출,매출,자유석,1,0,178000,카드,롯데카드,0,178000,2021-10-01,2021-10-04,2021-11-02,키오스크결제,,,,11382
12442,1240778,26호,좌석매출,매출,자유석,1,0,67000,카드,롯데카드,67000,0,2021-10-01,2021-10-04,2021-11-02,키오스크결제,,,,11382
12443,1240788,38호,좌석매출,매출,자유석,1,0,64000,카드,현대카드사,0,64000,2021-10-01,2021-09-24,2021-10-01,온라인결제,,,재결제 매출,16791
12444,1240789,38호,좌석매출,매출취소,자유석,1,-6250,-118750,카드,삼성 마스타,0,-118750,2021-10-01,2021-09-24,2021-10-23,온라인결제,,무료체험 고객 재등록 할인,,16791
12445,1240792,13호,좌석매출,매출,사물함,0,0,15000,카드,신한카드,15000,0,2021-10-01,2021-10-01,2021-10-01,온라인결제,,,,5742
12446,1240793,29호,좌석매출,매출,포커스석,1,0,120510,카드,NH카드,0,120510,2021-10-01,2021-10-03,2021-11-01,키오스크결제,,,,12274
12447,1240793,29호,좌석매출,매출,포커스석,1,0,69490,카드,NH카드,69490,0,2021-10-01,2021-10-03,2021-11-01,키오스크결제,,,,12274
12448,1240794,23호,좌석매출,매출,자유석,1,0,144000,카드,삼성카드사,0,144000,2021-10-01,2021-10-04,2021-11-02,온라인결제,,,,9764
12449,1240794,23호,좌석매출,매출,자유석,1,0,61000,카드,삼성카드사,61000,0,2021-10-01,2021-10-04,2021-11-02,온라인결제,,,,9764
12450,1240801,08호,좌석매출,매출,포커스석,1,0,161900,카드,삼성카드사,0,161900,2021-10-01,2021-10-02,2021-11-01,온라인결제,,,,2908
12451,1240801,08호,좌석매출,매출,포커스석,1,0,58100,카드,삼성카드사,58100,0,2021-10-01,2021-10-02,2021-11-01,온라인결제,,,,2908
12452,1240804,13호,좌석매출,매출,포커스석,1,0,178000,카드,우리체크,0,178000,2021-10-01,2021-10-05,2021-11-03,키오스크결제,,,,5450
12453,1240804,13호,좌석매출,매출,포커스석,1,0,82000,카드,우리체크,82000,0,2021-10-01,2021-10-05,2021-11-03,키오스크결제,,,,5450
12454,1240805,13호,좌석매출,매출,1day,0,0,9000,카드,KB국민카드,0,9000,2021-10-01,2021-10-02,2021-10-02,온라인결제,,,,5392
12455,1240805,13호,좌석매출,매출,1day,0,0,6000,카드,KB국민카드,6000,0,2021-10-01,2021-10-02,2021-10-02,온라인결제,,,,5392
12456,1240818,03호,좌석매출,매출,10days,1,0,90000,카드,우리체크,0,90000,2021-10-01,2021-10-02,2021-10-31,키오스크결제,,,,993
12457,1240818,03호,좌석매출,매출,10days,1,0,40000,카드,우리체크,40000,0,2021-10-01,2021-10-02,2021-10-31,키오스크결제,,,,993
12458,1240826,35호,좌석매출,매출,고정석,1,0,130000,카드,신한JCB개인,0,130000,2021-10-01,2021-10-02,2021-10-31,현장결제,,,,15582
12459,1240826,35호,좌석매출,매출,고정석,1,0,100000,카드,신한JCB개인,100000,0,2021-10-01,2021-10-02,2021-10-31,현장결제,,,,15582
12460,1240830,32호,좌석매출,매출,고정석,1,0,178000,카드,신한카드,0,178000,2021-10-01,2021-10-03,2021-11-01,온라인결제,,,,13939
12461,1240830,32호,좌석매출,매출,고정석,1,0,57000,카드,신한카드,57000,0,2021-10-01,2021-10-03,2021-11-01,온라인결제,,,,13939
12462,1240846,40호,좌석매출,매출,싱글석,1,0,145600,카드,현대카드사,0,145600,2021-10-01,2021-10-03,2021-11-01,온라인결제,,,,17796
12463,1240846,40호,좌석매출,매출,싱글석,1,0,59400,카드,현대카드사,59400,0,2021-10-01,2021-10-03,2021-11-01,온라인결제,,,,17796
12464,1240848,21호,좌석매출,매출,고정석,1,0,144000,카드,비씨카드사,0,144000,2021-10-01,2021-10-02,2021-10-31,온라인결제,,,,8551
12465,1240848,21호,좌석매출,매출,고정석,1,0,86000,카드,비씨카드사,86000,0,2021-10-01,2021-10-02,2021-10-31,온라인결제,,,,8551
12466,1240853,12호,좌석매출,매출,고정석,1,0,144000,카드,NH농협카드,0,144000,2021-10-01,2021-10-02,2021-10-31,온라인결제,,,,4922
12467,1240853,12호,좌석매출,매출,고정석,1,0,76000,카드,NH농협카드,76000,0,2021-10-01,2021-10-02,2021-10-31,온라인결제,,,,4922
12468,1240858,31호,좌석매출,매출,고정석,1,0,119830,카드,KB국민카드,0,119830,2021-10-01,2021-10-03,2021-11-01,키오스크결제,,,,13471
12469,1240858,31호,좌석매출,매출,고정석,1,0,80170,카드,KB국민카드,80170,0,2021-10-01,2021-10-03,2021-11-01,키오스크결제,,,,13471
12470,1240860,18호,좌석매출,매출,포커스석,1,0,17440,카드,KB국민카드,0,17440,2021-10-01,2021-09-30,2021-10-01,온라인결제,,,재결제 매출,7317
12471,1240860,18호,좌석매출,매출,포커스석,1,0,11360,카드,KB국민카드,11360,0,2021-10-01,2021-09-30,2021-10-01,온라인결제,,,재결제 매출,7317
12472,1240861,18호,좌석매출,매출취소,포커스석,1,0,-158050,카드,KB국민카드,0,-158050,2021-10-01,2021-09-30,2021-10-29,온라인결제,,,,7317
12473,1240861,18호,좌석매출,매출취소,포커스석,1,0,-36950,카드,KB국민카드,-36950,0,2021-10-01,2021-09-30,2021-10-29,온라인결제,,,,7317
12474,1240863,21호,좌석매출,매출,고정석,1,0,144000,카드,비씨카드사,0,144000,2021-10-01,2021-10-02,2021-10-31,온라인결제,,,,8813
12475,1240863,21호,좌석매출,매출,고정석,1,0,86000,카드,비씨카드사,86000,0,2021-10-01,2021-10-02,2021-10-31,온라인결제,,,,8813
12476,1240864,12호,좌석매출,매출,자유석,4,0,432000,카드,현대카드사,0,432000,2021-10-01,2021-07-04,2021-10-01,온라인결제,,,재결제 매출,5169
12477,1240864,12호,좌석매출,매출,자유석,4,0,109500,카드,현대카드사,109500,0,2021-10-01,2021-07-04,2021-10-01,온라인결제,,,재결제 매출,5169
12478,1240865,12호,좌석매출,매출취소,자유석,4,-38000,-576000,카드,현대 카드,0,-576000,2021-10-01,2021-07-04,2021-10-31,온라인결제,,,,5169
12479,1240865,12호,좌석매출,매출취소,자유석,4,-38000,-146000,카드,현대 카드,-146000,0,2021-10-01,2021-07-04,2021-10-31,온라인결제,,,,5169
12480,1240883,39호,좌석매출,매출,싱글석,1,0,119830,카드,현대카드사,0,119830,2021-10-01,2021-10-07,2021-11-05,온라인결제,,,,17215
12481,1240883,39호,좌석매출,매출,싱글석,1,0,105170,카드,현대카드사,105170,0,2021-10-01,2021-10-07,2021-11-05,온라인결제,,,,17215
12482,1240886,02호,좌석매출,매출,고정석,1,0,178000,카드,비씨카드사,0,178000,2021-10-01,2021-10-08,2021-11-06,온라인결제,,,,416
12483,1240886,02호,좌석매출,매출,고정석,1,0,47000,카드,비씨카드사,47000,0,2021-10-01,2021-10-08,2021-11-06,온라인결제,,,,416
12484,1240888,38호,좌석매출,매출,셀석,1,0,125000,카드,신한카드,0,125000,2021-10-01,2021-10-02,2021-10-31,온라인결제,,,,17057
12485,1240888,38호,좌석매출,매출,셀석,1,0,50000,카드,신한카드,50000,0,2021-10-01,2021-10-02,2021-10-31,온라인결제,,,,17057
12486,1240889,38호,좌석매출,매출,포커스석,1,0,125000,카드,신한카드,0,125000,2021-10-01,2021-10-03,2021-11-01,온라인결제,,,,16764
12487,1240889,38호,좌석매출,매출,포커스석,1,0,40000,카드,신한카드,40000,0,2021-10-01,2021-10-03,2021-11-01,온라인결제,,,,16764
12488,1240890,21호,좌석매출,매출,포커스석,1,0,144000,카드,신한카드,0,144000,2021-10-01,2021-10-03,2021-11-01,온라인결제,,,,8665
12489,1240890,21호,좌석매출,매출,포커스석,1,0,96000,카드,신한카드,96000,0,2021-10-01,2021-10-03,2021-11-01,온라인결제,,,,8665
12490,1240891,37호,좌석매출,매출,포커스석,1,0,158050,카드,삼성카드사,0,158050,2021-10-01,2021-10-02,2021-10-31,온라인결제,,,,16539
12491,1240891,37호,좌석매출,매출,포커스석,1,0,61950,카드,삼성카드사,61950,0,2021-10-01,2021-10-02,2021-10-31,온라인결제,,,,16539
12492,1240892,32호,좌석매출,매출,셀석,1,0,178000,카드,KB국민카드,0,178000,2021-10-01,2021-10-02,2021-10-31,온라인결제,,,,14225
12493,1240892,32호,좌석매출,매출,셀석,1,0,77000,카드,KB국민카드,77000,0,2021-10-01,2021-10-02,2021-10-31,온라인결제,,,,14225
12494,1240895,40호,좌석매출,매출,15days,2,0,141000,카드,하나카드,0,141000,2021-10-01,2021-10-02,2021-11-08,온라인결제,,,,17639
12495,1240895,40호,좌석매출,매출,15days,2,0,9000,카드,하나카드,9000,0,2021-10-01,2021-10-02,2021-11-08,온라인결제,,,,17639
12496,1240897,05호,좌석매출,매출,포커스석,1,0,63000,카드,신한카드,0,63000,2021-10-01,2021-09-25,2021-10-01,온라인결제,,,재결제 매출,1868
12497,1240897,05호,좌석매출,매출,포커스석,1,0,51800,카드,신한카드,51800,0,2021-10-01,2021-09-25,2021-10-01,온라인결제,,,재결제 매출,1868
12498,1240898,05호,좌석매출,매출취소,포커스석,1,0,-144000,카드,신한카드,0,-144000,2021-10-01,2021-09-25,2021-10-24,온라인결제,,,,1868
12499,1240898,05호,좌석매출,매출취소,포커스석,1,0,-71000,카드,신한카드,-71000,0,2021-10-01,2021-09-25,2021-10-24,온라인결제,,,,1868
12500,1240900,35호,좌석매출,매출,고정석,1,0,130000,카드,삼성비자,0,130000,2021-10-01,2021-10-03,2021-11-01,키오스크결제,,,,15362
12501,1240900,35호,좌석매출,매출,고정석,1,0,100000,카드,삼성비자,100000,0,2021-10-01,2021-10-03,2021-11-01,키오스크결제,,,,15362
12502,1240908,11호,좌석매출,매출,자유석,1,0,160000,카드,신한카드,0,160000,2021-10-02,2021-10-03,2021-11-01,온라인결제,,,,4717
12503,1240909,22호,좌석매출,매출,사물함,0,0,20000,카드,신한카드,20000,0,2021-10-02,2021-10-02,2021-10-02,온라인결제,,,,9340
12504,1240912,36호,좌석매출,매출,1day,0,0,7700,카드,KB국민카드,0,7700,2021-10-02,2021-10-02,2021-10-02,온라인결제,,,,15933
12505,1240912,36호,좌석매출,매출,1day,0,0,4300,카드,KB국민카드,4300,0,2021-10-02,2021-10-02,2021-10-02,온라인결제,,,,15933
12506,1240913,36호,좌석매출,매출,1day,0,0,7700,카드,KB국민카드,0,7700,2021-10-02,2021-10-03,2021-10-03,온라인결제,,,,15933
12507,1240913,36호,좌석매출,매출,1day,0,0,4300,카드,KB국민카드,4300,0,2021-10-02,2021-10-03,2021-10-03,온라인결제,,,,15933
12508,1240914,36호,좌석매출,매출,1day,0,0,7700,카드,KB국민카드,0,7700,2021-10-02,2021-10-04,2021-10-04,온라인결제,,,,15933
12509,1240914,36호,좌석매출,매출,1day,0,0,4300,카드,KB국민카드,4300,0,2021-10-02,2021-10-04,2021-10-04,온라인결제,,,,15933
12510,1240920,12호,좌석매출,매출,자유석,1,0,144000,카드,롯데카드사,0,144000,2021-10-02,2021-10-05,2021-11-03,온라인결제,,,,5209
12511,1240920,12호,좌석매출,매출,자유석,1,0,46000,카드,롯데카드사,46000,0,2021-10-02,2021-10-05,2021-11-03,온라인결제,,,,5209
12512,1241038,34호,좌석매출,매출,포커스석,1,0,135590,카드,신한카드,0,135590,2021-10-02,2021-10-04,2021-11-02,온라인결제,,,,14778
12513,1241038,34호,좌석매출,매출,포커스석,1,0,49410,카드,신한카드,49410,0,2021-10-02,2021-10-04,2021-11-02,온라인결제,,,,14778
12514,1241040,07호,좌석매출,매출,관리자유석,1,0,178000,카드,삼성카드사,0,178000,2021-10-02,2021-10-06,2021-11-04,온라인결제,,,,2527
12515,1241040,07호,좌석매출,매출,관리자유석,1,0,87000,카드,삼성카드사,87000,0,2021-10-02,2021-10-06,2021-11-04,온라인결제,,,,2527
12516,1241041,40호,좌석매출,매출,고정석,1,0,145600,카드,신한카드,0,145600,2021-10-02,2021-10-03,2021-11-01,온라인결제,,,,17538
12517,1241041,40호,좌석매출,매출,고정석,1,0,19400,카드,KB국민카드,19400,0,2021-10-02,2021-10-03,2021-11-01,온라인결제,,,,17538
12518,1241042,12호,좌석매출,매출,자유석,1,0,144000,카드,비씨카드사,0,144000,2021-10-02,2021-10-04,2021-11-02,온라인결제,,,,5350
12519,1241042,12호,좌석매출,매출,자유석,1,0,46000,카드,비씨카드사,46000,0,2021-10-02,2021-10-04,2021-11-02,온라인결제,,,,5350
12520,1241058,13호,좌석매출,매출,자유석,1,0,178000,카드,비씨카드사,0,178000,2021-10-02,2021-10-04,2021-11-02,온라인결제,,,,5490
12521,1241058,13호,좌석매출,매출,자유석,1,0,42000,카드,비씨카드사,42000,0,2021-10-02,2021-10-04,2021-11-02,온라인결제,,,,5490
12522,1241095,01호,좌석매출,매출,자유석,1,0,170000,카드,롯데카드,0,170000,2021-10-02,2021-10-03,2021-11-01,키오스크결제,,,,348
12523,1241100,38호,좌석매출,매출,1day,0,0,8000,카드,삼성 마스타,0,8000,2021-10-02,2021-10-02,2021-10-02,키오스크결제,,,,16964
12524,1241100,38호,좌석매출,매출,1day,0,0,4000,카드,삼성 마스타,4000,0,2021-10-02,2021-10-02,2021-10-02,키오스크결제,,,,16964
12525,1241107,42호,좌석매출,매출,1day,0,0,6000,카드,신한카드,0,6000,2021-10-02,2021-10-02,2021-10-02,키오스크결제,,,,18725
12526,1241107,42호,좌석매출,매출,1day,0,0,6000,카드,신한카드,6000,0,2021-10-02,2021-10-02,2021-10-02,키오스크결제,,,,18725
12527,1241112,41호,좌석매출,매출,1day,0,0,9000,카드,우리체크,0,9000,2021-10-02,2021-10-02,2021-10-02,키오스크결제,,,,18065
12528,1241112,41호,좌석매출,매출,1day,0,0,4000,카드,우리체크,4000,0,2021-10-02,2021-10-02,2021-10-02,키오스크결제,,,,18065
12529,1241115,39호,좌석매출,매출,관리자유석,1,0,119830,카드,삼성 마스타,0,119830,2021-10-02,2021-10-03,2021-11-01,키오스크결제,,,,17309
12530,1241115,39호,좌석매출,매출,관리자유석,1,0,55170,카드,삼성 마스타,55170,0,2021-10-02,2021-10-03,2021-11-01,키오스크결제,,,,17309
12531,1241120,37호,좌석매출,매출,싱글석,1,0,158050,카드,신한카드,0,158050,2021-10-02,2021-10-04,2021-11-02,키오스크결제,,,,16121
12532,1241120,37호,좌석매출,매출,싱글석,1,0,91950,카드,신한카드,91950,0,2021-10-02,2021-10-04,2021-11-02,키오스크결제,,,,16121
12533,1241123,41호,좌석매출,매출,1day,0,0,9000,카드,우리체크,0,9000,2021-10-02,2021-10-02,2021-10-02,키오스크결제,,,,18068
12534,1241123,41호,좌석매출,매출,1day,0,0,4000,카드,우리체크,4000,0,2021-10-02,2021-10-02,2021-10-02,키오스크결제,,,,18068
12535,1241124,02호,좌석매출,매출,1day,0,0,9000,카드,신한카드체크,0,9000,2021-10-02,2021-10-02,2021-10-02,키오스크결제,,,,642
12536,1241124,02호,좌석매출,매출,1day,0,0,5000,카드,신한카드체크,5000,0,2021-10-02,2021-10-02,2021-10-02,키오스크결제,,,,642
12537,1241125,02호,좌석매출,매출,고정석,1,0,178000,카드,현대카드사,0,178000,2021-10-02,2021-10-02,2021-10-31,온라인결제,,,,501
12538,1241125,02호,좌석매출,매출,고정석,1,0,47000,카드,현대카드사,47000,0,2021-10-02,2021-10-02,2021-10-31,온라인결제,,,,501
12539,1241126,42호,좌석매출,매출,관리자유석,1,0,100000,카드,NH농협비씨체크,0,100000,2021-10-02,2021-10-03,2021-11-01,키오스크결제,,,,18759
12540,1241126,42호,좌석매출,매출,관리자유석,1,0,80000,카드,NH농협비씨체크,80000,0,2021-10-02,2021-10-03,2021-11-01,키오스크결제,,,,18759
12541,1241127,35호,좌석매출,매출,10days,1,0,77000,카드,카카오뱅크mini,0,77000,2021-10-02,2021-10-02,2021-10-31,키오스크결제,,,,15542
12542,1241127,35호,좌석매출,매출,10days,1,0,43000,카드,카카오뱅크mini,43000,0,2021-10-02,2021-10-02,2021-10-31,키오스크결제,,,,15542
12543,1241128,03호,좌석매출,매출,고정석,1,0,178000,카드,삼성카드,0,178000,2021-10-02,2021-10-02,2021-10-31,키오스크결제,,,,945
12544,1241128,03호,좌석매출,매출,고정석,1,0,72000,카드,삼성카드,72000,0,2021-10-02,2021-10-02,2021-10-31,키오스크결제,,,,945
12545,1241131,42호,좌석매출,매출,포커스석,1,0,93240,카드,삼성카드사,0,93240,2021-10-02,2021-09-05,2021-10-02,온라인결제,,,재결제 매출,18733
12546,1241131,42호,좌석매출,매출,포커스석,1,0,93400,카드,삼성카드사,93400,0,2021-10-02,2021-09-05,2021-10-02,온라인결제,,,재결제 매출,18733
12547,1241132,42호,좌석매출,매출,셀석,1,0,100000,카드,삼성카드사,0,100000,2021-10-02,2021-10-03,2021-11-01,온라인결제,,,,18733
12548,1241132,42호,좌석매출,매출,셀석,1,0,110000,카드,삼성카드사,110000,0,2021-10-02,2021-10-03,2021-11-01,온라인결제,,,,18733
12549,1241133,42호,좌석매출,매출취소,포커스석,1,0,-100000,카드,삼성카드사,0,-100000,2021-10-02,2021-09-05,2021-10-04,온라인결제,,,,18733
12550,1241133,42호,좌석매출,매출취소,포커스석,1,0,-100000,카드,삼성카드사,-100000,0,2021-10-02,2021-09-05,2021-10-04,온라인결제,,,,18733
