번호,매출키,지점,구분,매출구분,이용항목,이용개월,할인금액,결제금액,결제수단,카드사,"결제금액
과세","결제금액
면세",결제일,이용시작일,이용종료일,결제구분,제휴쿠폰(주문)번호,프로모션 할인,기타 특이사항,회원키
9992,1299030,35호,좌석매출,매출,자유석,6,0,53900,카드,비씨카드사,0,53900,2021-12-02,2021-11-26,2021-12-02,온라인결제,,,재결제 매출,15457
9993,1299030,35호,좌석매출,매출,자유석,6,0,37100,카드,비씨카드사,37100,0,2021-12-02,2021-11-26,2021-12-02,온라인결제,,,재결제 매출,15457
9994,1299031,35호,좌석매출,매출취소,자유석,6,-180000,-780000,카드,NH체크카드,0,-780000,2021-12-02,2021-11-26,2022-05-24,온라인결제,,무료체험 고객 재등록 할인,,15457
9995,1299031,35호,좌석매출,매출취소,자유석,6,-180000,-240000,카드,NH체크카드,-240000,0,2021-12-02,2021-11-26,2022-05-24,온라인결제,,무료체험 고객 재등록 할인,,15457
9996,1299038,41호,좌석매출,매출,자유석,1,0,144000,카드,신한카드체크,0,144000,2021-12-02,2021-12-02,2021-12-31,키오스크결제,,,,18307
9997,1299038,41호,좌석매출,매출,자유석,1,0,66000,카드,신한카드체크,66000,0,2021-12-02,2021-12-02,2021-12-31,키오스크결제,,,,18307
9998,1299050,13호,좌석매출,매출,자유석,1,0,178000,카드,신한은련개인,0,178000,2021-12-02,2021-12-02,2021-12-31,키오스크결제,,,,5766
9999,1299050,13호,좌석매출,매출,자유석,1,0,42000,카드,신한은련개인,42000,0,2021-12-02,2021-12-02,2021-12-31,키오스크결제,,,,5766
10000,1299054,25호,좌석매출,매출,자유석,1,0,161900,카드,NH카드,0,161900,2021-12-02,2021-12-02,2021-12-31,현장결제,,,,10452
10001,1299054,25호,좌석매출,매출,자유석,1,0,18100,카드,NH카드,18100,0,2021-12-02,2021-12-02,2021-12-31,현장결제,,,,10452
10002,1299057,26호,좌석매출,매출,자유석,1,0,178000,카드,KB국민카드,0,178000,2021-12-02,2021-12-02,2022-01-02,키오스크결제,,,,11114
10003,1299057,26호,좌석매출,매출,자유석,1,0,67000,카드,KB국민카드,67000,0,2021-12-02,2021-12-02,2022-01-02,키오스크결제,,,,11114
10004,1299059,26호,좌석매출,매출,자유석,1,0,178000,카드,비씨카드사,0,178000,2021-12-02,2021-12-02,2022-01-02,온라인결제,,,,11111
10005,1299059,26호,좌석매출,매출,자유석,1,0,67000,카드,비씨카드사,67000,0,2021-12-02,2021-12-02,2022-01-02,온라인결제,,,,11111
10006,1299060,34호,좌석매출,매출,자유석,1,0,135590,카드,삼성카드,0,135590,2021-12-02,2021-12-04,2022-01-02,키오스크결제,,,,14790
10007,1299060,34호,좌석매출,매출,자유석,1,0,9410,카드,삼성카드,9410,0,2021-12-02,2021-12-04,2022-01-02,키오스크결제,,,,14790
10008,1299061,26호,좌석매출,매출취소,15days,2,0,-135000,카드,우리카드,0,-135000,2021-12-02,2021-12-02,2022-01-30,현장결제,,,,11331
10009,1299061,26호,좌석매출,매출취소,15days,2,0,-60000,카드,우리카드,-60000,0,2021-12-02,2021-12-02,2022-01-30,현장결제,,,,11331
10010,1299062,26호,좌석매출,매출,자유석,1,0,178000,카드,우리카드,0,178000,2021-12-02,2021-12-02,2022-01-02,현장결제,,,,11331
10011,1299062,26호,좌석매출,매출,자유석,1,0,67000,카드,우리카드,67000,0,2021-12-02,2021-12-02,2022-01-02,현장결제,,,,11331
10012,1299079,31호,좌석매출,매출,고정석,1,0,119830,카드,하나SK비씨체크,0,119830,2021-12-02,2021-12-04,2022-01-02,키오스크결제,,,,13273
10013,1299079,31호,좌석매출,매출,고정석,1,0,80170,카드,하나SK비씨체크,80170,0,2021-12-02,2021-12-04,2022-01-02,키오스크결제,,,,13273
10014,1299080,27호,좌석매출,매출,포커스석,1,0,135000,카드,롯데카드,0,135000,2021-12-02,2021-12-03,2022-01-01,키오스크결제,,,,11458
10015,1299080,27호,좌석매출,매출,포커스석,1,0,55000,카드,롯데카드,55000,0,2021-12-02,2021-12-03,2022-01-01,키오스크결제,,,,11458
10016,1299081,27호,좌석매출,매출,포커스석,1,9500,135000,카드,삼성 마스타,0,135000,2021-12-02,2021-12-02,2021-12-31,키오스크결제,,무료체험 고객 재등록 할인,,11594
10017,1299081,27호,좌석매출,매출,포커스석,1,9500,45500,카드,삼성 마스타,45500,0,2021-12-02,2021-12-02,2021-12-31,키오스크결제,,무료체험 고객 재등록 할인,,11594
10018,1299082,27호,좌석매출,매출,자유석,1,0,135000,카드,비씨카드사,0,135000,2021-12-02,2021-12-05,2022-01-13,현장결제,,,,11741
10019,1299082,27호,좌석매출,매출,자유석,1,0,15000,카드,비씨카드사,15000,0,2021-12-02,2021-12-05,2022-01-13,현장결제,,,,11741
10020,1299083,01호,좌석매출,매출,10days,1,0,54000,카드,하나카드,0,54000,2021-12-02,2021-11-08,2021-12-02,온라인결제,,,재결제 매출,164
10021,1299083,01호,좌석매출,매출,10days,1,0,24000,카드,하나카드,24000,0,2021-12-02,2021-11-08,2021-12-02,온라인결제,,,재결제 매출,164
10022,1299084,01호,좌석매출,매출취소,10days,1,0,-90000,카드,하나카드,0,-90000,2021-12-02,2021-11-08,2021-12-07,온라인결제,,,,164
10023,1299084,01호,좌석매출,매출취소,10days,1,0,-30000,카드,하나카드,-30000,0,2021-12-02,2021-11-08,2021-12-07,온라인결제,,,,164
10024,1299087,42호,좌석매출,매출,자유석,1,0,100000,카드,KB플래티늄카드,0,100000,2021-12-02,2021-12-03,2022-01-01,현장결제,,,,18880
10025,1299087,42호,좌석매출,매출,자유석,1,0,60000,카드,KB플래티늄카드,60000,0,2021-12-02,2021-12-03,2022-01-01,현장결제,,,,18880
10026,1299091,07호,좌석매출,매출,고정석,1,0,81000,카드,신한카드,0,81000,2021-12-02,2021-11-24,2021-12-02,온라인결제,,,재결제 매출,2817
10027,1299091,07호,좌석매출,매출,고정석,1,0,60300,카드,신한카드,60300,0,2021-12-02,2021-11-24,2021-12-02,온라인결제,,,재결제 매출,2817
10028,1299092,07호,좌석매출,매출취소,고정석,1,0,-178000,카드,신한카드,0,-178000,2021-12-02,2021-11-24,2021-12-23,온라인결제,,,,2817
10029,1299092,07호,좌석매출,매출취소,고정석,1,0,-87000,카드,신한카드,-87000,0,2021-12-02,2021-11-24,2021-12-23,온라인결제,,,,2817
10030,1299100,10호,좌석매출,매출,포커스석,1,0,144000,카드,NH카드,0,144000,2021-12-02,2021-12-04,2022-01-02,키오스크결제,,,,4003
10031,1299100,10호,좌석매출,매출,포커스석,1,0,66000,카드,NH카드,66000,0,2021-12-02,2021-12-04,2022-01-02,키오스크결제,,,,4003
10032,1299102,15호,좌석매출,매출,1day,0,0,9900,카드,하나카드,0,9900,2021-12-02,2021-12-02,2021-12-02,키오스크결제,,,,6448
10033,1299102,15호,좌석매출,매출,1day,0,0,3100,카드,하나카드,3100,0,2021-12-02,2021-12-02,2021-12-02,키오스크결제,,,,6448
10034,1299104,13호,좌석매출,매출,고정석,1,0,178000,카드,롯데카드,0,178000,2021-12-02,2021-12-03,2022-01-01,키오스크결제,,,,5411
10035,1299104,13호,좌석매출,매출,고정석,1,0,72000,카드,롯데카드,72000,0,2021-12-02,2021-12-03,2022-01-01,키오스크결제,,,,5411
10036,1299105,03호,좌석매출,매출,15days,2,0,135000,카드,삼성비자,0,135000,2021-12-02,2021-12-02,2022-01-30,키오스크결제,,,,1010
10037,1299105,03호,좌석매출,매출,15days,2,0,60000,카드,삼성비자,60000,0,2021-12-02,2021-12-02,2022-01-30,키오스크결제,,,,1010
10038,1299106,38호,좌석매출,매출,고정석,1,0,125000,카드,비씨카드사,0,125000,2021-12-02,2021-12-03,2022-01-01,온라인결제,,,,16771
10039,1299106,38호,좌석매출,매출,고정석,1,0,30000,카드,비씨카드사,30000,0,2021-12-02,2021-12-03,2022-01-01,온라인결제,,,,16771
10040,1299110,10호,좌석매출,매출,관리자유석,1,0,144000,카드,삼성카드,0,144000,2021-12-02,2021-12-03,2022-01-01,키오스크결제,,,,4013
10041,1299110,10호,좌석매출,매출,관리자유석,1,0,46000,카드,삼성카드,46000,0,2021-12-02,2021-12-03,2022-01-01,키오스크결제,,,,4013
10042,1299111,19호,좌석매출,매출,고정석,1,0,145600,카드,신한카드,0,145600,2021-12-02,2021-12-03,2022-01-01,온라인결제,,,,7494
10043,1299111,19호,좌석매출,매출,고정석,1,0,54400,카드,신한카드,54400,0,2021-12-02,2021-12-03,2022-01-01,온라인결제,,,,7494
10044,1299112,10호,좌석매출,매출,자유석,1,0,72000,카드,비씨카드사,0,72000,2021-12-02,2021-11-25,2021-12-02,온라인결제,,,재결제 매출,4198
10045,1299112,10호,좌석매출,매출,자유석,1,0,26000,카드,비씨카드사,26000,0,2021-12-02,2021-11-25,2021-12-02,온라인결제,,,재결제 매출,4198
10046,1299113,10호,좌석매출,매출취소,자유석,1,0,-144000,카드,하나SK비씨카드,0,-144000,2021-12-02,2021-11-25,2021-12-24,온라인결제,,,,4198
10047,1299113,10호,좌석매출,매출취소,자유석,1,0,-26000,카드,하나SK비씨카드,-26000,0,2021-12-02,2021-11-25,2021-12-24,온라인결제,,,,4198
10048,1299117,42호,좌석매출,매출,자유석,1,0,6000,카드,KB국민카드,0,6000,2021-12-02,2021-12-02,2021-12-02,온라인결제,,,재결제 매출,18652
10049,1299117,42호,좌석매출,매출,자유석,1,0,6000,카드,KB국민카드,6000,0,2021-12-02,2021-12-02,2021-12-02,온라인결제,,,재결제 매출,18652
10050,1299118,42호,좌석매출,매출취소,자유석,1,0,-100000,카드,KB국민카드,0,-100000,2021-12-02,2021-12-02,2021-12-31,온라인결제,,,,18652
10051,1299118,42호,좌석매출,매출취소,자유석,1,0,-60000,카드,KB국민카드,-60000,0,2021-12-02,2021-12-02,2021-12-31,온라인결제,,,,18652
10052,1299124,40호,좌석매출,매출,자유석,1,0,135000,카드,하나카드,0,135000,2021-12-02,2021-12-03,2022-01-01,키오스크결제,,,,17542
10053,1299140,19호,좌석매출,매출,고정석,1,0,145600,카드,삼성카드,0,145600,2021-12-02,2021-12-02,2021-12-31,키오스크결제,,,,7417
10054,1299140,19호,좌석매출,매출,고정석,1,0,54400,카드,삼성카드,54400,0,2021-12-02,2021-12-02,2021-12-31,키오스크결제,,,,7417
10055,1299163,06호,좌석매출,매출,포커스석,1,0,144000,카드,NH카드,0,144000,2021-12-02,2021-12-03,2022-01-01,키오스크결제,,,,2027
10056,1299163,06호,좌석매출,매출,포커스석,1,0,111000,카드,NH카드,111000,0,2021-12-02,2021-12-03,2022-01-01,키오스크결제,,,,2027
10057,1299168,14호,좌석매출,매출,고정석,1,0,130000,카드,IBK비씨카드,0,130000,2021-12-02,2021-12-04,2022-01-02,키오스크결제,,,,6066
10058,1299168,14호,좌석매출,매출,고정석,1,0,65000,카드,IBK비씨카드,65000,0,2021-12-02,2021-12-04,2022-01-02,키오스크결제,,,,6066
10059,1299172,03호,좌석매출,매출,고정석,1,0,178000,카드,삼성비자,0,178000,2021-12-02,2021-12-10,2022-01-08,키오스크결제,,,,935
10060,1299172,03호,좌석매출,매출,고정석,1,0,72000,카드,삼성비자,72000,0,2021-12-02,2021-12-10,2022-01-08,키오스크결제,,,,935
10061,1299175,14호,좌석매출,매출,자유석,1,0,130000,카드,하나카드,0,130000,2021-12-02,2021-12-04,2022-01-02,키오스크결제,,,,6062
10062,1299175,14호,좌석매출,매출,자유석,1,0,35000,카드,하나카드,35000,0,2021-12-02,2021-12-04,2022-01-02,키오스크결제,,,,6062
10063,1299207,42호,좌석매출,매출,자유석,1,0,100000,카드,하나카드,0,100000,2021-12-02,2021-12-02,2021-12-31,현장결제,,,,18655
10064,1299207,42호,좌석매출,매출,자유석,1,0,60000,카드,하나카드,60000,0,2021-12-02,2021-12-02,2021-12-31,현장결제,,,,18655
10065,1299218,10호,좌석매출,매출,1day,0,0,9000,카드,비씨카드사,0,9000,2021-12-02,2021-12-03,2021-12-03,온라인결제,,,,4020
10066,1299218,10호,좌석매출,매출,1day,0,0,4000,카드,비씨카드사,4000,0,2021-12-02,2021-12-03,2021-12-03,온라인결제,,,,4020
10067,1299233,20호,좌석매출,매출,관리자유석,1,0,140000,카드,KB국민카드,0,140000,2021-12-02,2021-12-03,2022-01-01,온라인결제,,,,8065
10068,1299233,20호,좌석매출,매출,관리자유석,1,0,55000,카드,현대카드사,55000,0,2021-12-02,2021-12-03,2022-01-01,온라인결제,,,,8065
10069,1299235,20호,좌석매출,매출,포커스석,1,0,140000,카드,NH카드,0,140000,2021-12-02,2021-12-03,2022-01-01,키오스크결제,,,,8184
10070,1299235,20호,좌석매출,매출,포커스석,1,0,75000,카드,NH카드,75000,0,2021-12-02,2021-12-03,2022-01-01,키오스크결제,,,,8184
10071,1299239,14호,좌석매출,매출취소,고정석,1,0,-130000,카드,IBK비씨카드,0,-130000,2021-12-02,2021-12-04,2022-01-02,현장결제,,,,6066
10072,1299239,14호,좌석매출,매출취소,고정석,1,0,-65000,카드,IBK비씨카드,-65000,0,2021-12-02,2021-12-04,2022-01-02,현장결제,,,,6066
10073,1299241,23호,좌석매출,매출,포커스석,1,12250,144000,카드,KB체크카드,0,144000,2021-12-02,2021-12-02,2021-12-31,현장결제,,무료체험 고객 재등록 할인,,9555
10074,1299241,23호,좌석매출,매출,포커스석,1,12250,88750,카드,KB체크카드,88750,0,2021-12-02,2021-12-02,2021-12-31,현장결제,,무료체험 고객 재등록 할인,,9555
10075,1299246,26호,좌석매출,매출,15days,2,0,135000,카드,KB국민카드,0,135000,2021-12-02,2021-12-03,2022-02-02,온라인결제,,,,11118
10076,1299246,26호,좌석매출,매출,15days,2,0,60000,카드,KB국민카드,60000,0,2021-12-02,2021-12-03,2022-02-02,온라인결제,,,,11118
10077,1299249,42호,좌석매출,매출,고정석,1,0,100000,카드,삼성카드사,0,100000,2021-12-03,2021-12-04,2022-01-02,온라인결제,,,,18744
10078,1299249,42호,좌석매출,매출,고정석,1,0,90000,카드,삼성카드사,90000,0,2021-12-03,2021-12-04,2022-01-02,온라인결제,,,,18744
10079,1299254,12호,좌석매출,매출,자유석,1,0,144000,카드,현대카드사,0,144000,2021-12-03,2021-12-09,2022-01-07,온라인결제,,,,5022
10080,1299254,12호,좌석매출,매출,자유석,1,0,46000,카드,현대카드사,46000,0,2021-12-03,2021-12-09,2022-01-07,온라인결제,,,,5022
10081,1299273,04호,좌석매출,매출,고정석,1,0,178000,카드,삼성,0,178000,2021-12-03,2021-12-04,2022-01-02,온라인결제,,,,1587
10082,1299273,04호,좌석매출,매출,고정석,1,0,92000,카드,삼성,92000,0,2021-12-03,2021-12-04,2022-01-02,온라인결제,,,,1587
10083,1299291,08호,좌석매출,매출,1day,0,0,9900,카드,롯데카드사,0,9900,2021-12-03,2021-12-03,2021-12-03,온라인결제,,,,2879
10084,1299291,08호,좌석매출,매출,1day,0,0,4100,카드,롯데카드사,4100,0,2021-12-03,2021-12-03,2021-12-03,온라인결제,,,,2879
10085,1299305,06호,좌석매출,매출,1day,0,0,9000,카드,KB체크카드,0,9000,2021-12-03,2021-12-03,2021-12-03,키오스크결제,,,,2209
10086,1299305,06호,좌석매출,매출,1day,0,0,4000,카드,KB체크카드,4000,0,2021-12-03,2021-12-03,2021-12-03,키오스크결제,,,,2209
10087,1299324,20호,좌석매출,매출,1day,0,0,9700,카드,신한카드,0,9700,2021-12-03,2021-12-03,2021-12-03,온라인결제,,,,8126
10088,1299324,20호,좌석매출,매출,1day,0,0,3300,카드,신한카드,3300,0,2021-12-03,2021-12-03,2021-12-03,온라인결제,,,,8126
10089,1299332,40호,좌석매출,매출,고정석,1,0,145600,카드,하나카드,0,145600,2021-12-03,2021-12-03,2022-01-01,키오스크결제,,,,17548
10090,1299332,40호,좌석매출,매출,고정석,1,0,19400,카드,하나카드,19400,0,2021-12-03,2021-12-03,2022-01-01,키오스크결제,,,,17548
10091,1299357,35호,좌석매출,매출,10days,1,0,77000,카드,카카오뱅크mini,0,77000,2021-12-03,2021-12-03,2021-12-29,키오스크결제,,,,15542
10092,1299357,35호,좌석매출,매출,10days,1,0,43000,카드,카카오뱅크mini,43000,0,2021-12-03,2021-12-03,2021-12-29,키오스크결제,,,,15542
10093,1299358,10호,좌석매출,매출,포커스석,1,0,144000,카드,삼성비자,0,144000,2021-12-03,2021-12-03,2022-01-02,키오스크결제,,,,3852
10094,1299358,10호,좌석매출,매출,포커스석,1,0,66000,카드,삼성비자,66000,0,2021-12-03,2021-12-03,2022-01-02,키오스크결제,,,,3852
10095,1299359,23호,좌석매출,매출,고정석,1,0,144000,카드,삼성아멕스,0,144000,2021-12-03,2021-12-03,2022-01-01,키오스크결제,,,,9817
10096,1299359,23호,좌석매출,매출,고정석,1,0,91000,카드,삼성아멕스,91000,0,2021-12-03,2021-12-03,2022-01-01,키오스크결제,,,,9817
10097,1299366,30호,좌석매출,매출,고정석,1,0,119830,카드,하나체크카드,0,119830,2021-12-03,2021-12-05,2022-01-03,키오스크결제,,,,12747
10098,1299366,30호,좌석매출,매출,고정석,1,0,80170,카드,하나체크카드,80170,0,2021-12-03,2021-12-05,2022-01-03,키오스크결제,,,,12747
10099,1299368,28호,좌석매출,매출,1day,0,0,9000,카드,신한프리미엄,0,9000,2021-12-03,2021-12-03,2021-12-03,현장결제,,,,11897
10100,1299368,28호,좌석매출,매출,1day,0,0,4000,카드,신한프리미엄,4000,0,2021-12-03,2021-12-03,2021-12-03,현장결제,,,,11897
10101,1299369,32호,좌석매출,매출,1day,0,0,9000,카드,KB 기업카드,0,9000,2021-12-03,2021-12-03,2021-12-03,키오스크결제,,,,13942
10102,1299369,32호,좌석매출,매출,1day,0,0,4000,카드,KB 기업카드,4000,0,2021-12-03,2021-12-03,2021-12-03,키오스크결제,,,,13942
10103,1299409,07호,좌석매출,매출,자유석,1,0,178000,카드,현대로컬개인,0,178000,2021-12-03,2021-12-05,2022-01-03,키오스크결제,,,,2619
10104,1299409,07호,좌석매출,매출,자유석,1,0,67000,카드,현대로컬개인,67000,0,2021-12-03,2021-12-05,2022-01-03,키오스크결제,,,,2619
10105,1299414,40호,좌석매출,매출,자유석,1,0,135000,카드,케이뱅크체크,0,135000,2021-12-03,2021-12-03,2022-01-01,키오스크결제,,,,17768
10106,1299418,26호,좌석매출,매출,자유석,1,0,178000,카드,삼성 마스타,0,178000,2021-12-03,2021-12-03,2022-01-01,현장결제,,,,11142
10107,1299418,26호,좌석매출,매출,자유석,1,0,67000,카드,삼성 마스타,67000,0,2021-12-03,2021-12-03,2022-01-01,현장결제,,,,11142
10108,1299422,26호,좌석매출,매출,자유석,1,0,9000,카드,삼성 마스타,0,9000,2021-12-03,2021-12-03,2021-12-03,현장결제,,,재결제 매출,11142
10109,1299422,26호,좌석매출,매출,자유석,1,0,6000,카드,삼성 마스타,6000,0,2021-12-03,2021-12-03,2021-12-03,현장결제,,,재결제 매출,11142
10110,1299423,26호,좌석매출,매출취소,자유석,1,0,-178000,카드,삼성 마스타,0,-178000,2021-12-03,2021-12-03,2022-01-01,현장결제,,,,11142
10111,1299423,26호,좌석매출,매출취소,자유석,1,0,-67000,카드,삼성 마스타,-67000,0,2021-12-03,2021-12-03,2022-01-01,현장결제,,,,11142
10112,1299424,23호,좌석매출,매출,1day,0,0,9000,카드,하나체크카드,0,9000,2021-12-03,2021-12-03,2021-12-03,키오스크결제,,,,9521
10113,1299424,23호,좌석매출,매출,1day,0,0,6000,카드,하나체크카드,6000,0,2021-12-03,2021-12-03,2021-12-03,키오스크결제,,,,9521
10114,1299427,23호,좌석매출,매출,포커스석,1,0,144000,카드,비씨카드사,0,144000,2021-12-03,2021-12-04,2022-01-02,온라인결제,,,,9748
10115,1299427,23호,좌석매출,매출,포커스석,1,0,101000,카드,비씨카드사,101000,0,2021-12-03,2021-12-04,2022-01-02,온라인결제,,,,9748
10116,1299432,15호,좌석매출,매출,자유석,1,0,145000,카드,KB국민카드,0,145000,2021-12-03,2021-12-07,2022-01-05,키오스크결제,,,,6436
10117,1299433,09호,좌석매출,매출,고정석,3,39000,534000,카드,삼성카드사,0,534000,2021-12-03,2021-12-04,2022-03-04,온라인결제,,,,3394
10118,1299433,09호,좌석매출,매출,고정석,3,39000,207000,카드,삼성카드사,207000,0,2021-12-03,2021-12-04,2022-03-04,온라인결제,,,,3394
10119,1299434,31호,좌석매출,매출,포커스석,1,0,119830,카드,신한은련개인,0,119830,2021-12-03,2021-12-04,2022-01-02,현장결제,,,,13356
10120,1299434,31호,좌석매출,매출,포커스석,1,0,90170,카드,신한은련개인,90170,0,2021-12-03,2021-12-04,2022-01-02,현장결제,,,,13356
10121,1299437,11호,좌석매출,매출,고정석,1,0,161900,카드,롯데카드,0,161900,2021-12-03,2021-12-03,2022-01-01,키오스크결제,,,,4488
10122,1299437,11호,좌석매출,매출,고정석,1,0,28100,카드,롯데카드,28100,0,2021-12-03,2021-12-03,2022-01-01,키오스크결제,,,,4488
10123,1299442,42호,좌석매출,매출,셀석,1,10500,100000,계좌이체,국민은행,0,100000,2021-12-03,2021-12-04,2022-01-02,온라인결제,,무료체험 고객 재등록 할인,,18850
10124,1299442,42호,좌석매출,매출,셀석,1,10500,99500,계좌이체,국민은행,99500,0,2021-12-03,2021-12-04,2022-01-02,온라인결제,,무료체험 고객 재등록 할인,,18850
10125,1299444,07호,좌석매출,매출,고정석,1,0,178000,카드,삼성 마스타,0,178000,2021-12-03,2021-12-06,2022-01-04,키오스크결제,,,,2641
10126,1299444,07호,좌석매출,매출,고정석,1,0,87000,카드,삼성 마스타,87000,0,2021-12-03,2021-12-06,2022-01-04,키오스크결제,,,,2641
10127,1299449,34호,좌석매출,매출,1day,0,0,9000,카드,카카오뱅크체크,0,9000,2021-12-03,2021-12-03,2021-12-03,키오스크결제,,,,15009
10128,1299449,34호,좌석매출,매출,1day,0,0,3000,카드,카카오뱅크체크,3000,0,2021-12-03,2021-12-03,2021-12-03,키오스크결제,,,,15009
10129,1299456,25호,좌석매출,매출,포커스석,3,33000,485700,카드,롯데카드,0,485700,2021-12-03,2021-12-06,2022-03-05,키오스크결제,,,,10392
10130,1299456,25호,좌석매출,매출,포커스석,3,33000,141300,카드,롯데카드,141300,0,2021-12-03,2021-12-06,2022-03-05,키오스크결제,,,,10392
10131,1299494,09호,좌석매출,매출,포커스석,3,81000,534000,카드,NH카드,0,534000,2021-12-03,2021-12-04,2022-03-03,키오스크결제,,무료체험 고객 재등록 할인,,3276
10132,1299494,09호,좌석매출,매출,포커스석,3,81000,195000,카드,NH카드,195000,0,2021-12-03,2021-12-04,2022-03-03,키오스크결제,,무료체험 고객 재등록 할인,,3276
10133,1299504,07호,좌석매출,매출,포커스석,1,14250,178000,카드,우리카드,0,178000,2021-12-03,2021-12-03,2022-01-01,키오스크결제,,무료체험 고객 재등록 할인,,2612
10134,1299504,07호,좌석매출,매출,포커스석,1,14250,92750,카드,우리카드,92750,0,2021-12-03,2021-12-03,2022-01-01,키오스크결제,,무료체험 고객 재등록 할인,,2612
10135,1299517,14호,좌석매출,매출,1day,0,0,10000,카드,KB국민카드,0,10000,2021-12-03,2021-12-03,2021-12-03,온라인결제,,,,5906
10136,1299517,14호,좌석매출,매출,1day,0,0,4000,카드,KB국민카드,4000,0,2021-12-03,2021-12-03,2021-12-03,온라인결제,,,,5906
10137,1299525,28호,좌석매출,매출,1day,0,0,9000,카드,롯데카드,0,9000,2021-12-03,2021-12-04,2021-12-04,키오스크결제,,,,12065
10138,1299525,28호,좌석매출,매출,1day,0,0,4000,카드,롯데카드,4000,0,2021-12-03,2021-12-04,2021-12-04,키오스크결제,,,,12065
10139,1299528,02호,좌석매출,매출,1day,0,0,9000,카드,우리카드,0,9000,2021-12-03,2021-12-03,2021-12-03,키오스크결제,,,,680
10140,1299528,02호,좌석매출,매출,1day,0,0,5000,카드,우리카드,5000,0,2021-12-03,2021-12-03,2021-12-03,키오스크결제,,,,680
10141,1299537,22호,좌석매출,매출,자유석,1,0,135590,카드,카카오뱅크체크,0,135590,2021-12-03,2021-12-04,2022-01-02,키오스크결제,,,,9072
10142,1299537,22호,좌석매출,매출,자유석,1,0,14410,카드,카카오뱅크체크,14410,0,2021-12-03,2021-12-04,2022-01-02,키오스크결제,,,,9072
10143,1299538,28호,좌석매출,매출취소,1day,0,0,-9000,카드,롯데카드,0,-9000,2021-12-03,2021-12-04,2021-12-04,현장결제,,,,12065
10144,1299538,28호,좌석매출,매출취소,1day,0,0,-4000,카드,롯데카드,-4000,0,2021-12-03,2021-12-04,2021-12-04,현장결제,,,,12065
10145,1299540,11호,좌석매출,매출,관리자유석,1,0,39600,카드,KB국민카드,0,39600,2021-12-03,2021-11-30,2021-12-03,온라인결제,,,재결제 매출,4834
10146,1299540,11호,좌석매출,매출,관리자유석,1,0,7200,카드,KB국민카드,7200,0,2021-12-03,2021-11-30,2021-12-03,온라인결제,,,재결제 매출,4834
10147,1299541,11호,좌석매출,매출취소,관리자유석,1,0,-161900,카드,KB국민카드,0,-161900,2021-12-03,2021-11-30,2021-12-29,온라인결제,,,,4834
10148,1299541,11호,좌석매출,매출취소,관리자유석,1,0,-18100,카드,KB국민카드,-18100,0,2021-12-03,2021-11-30,2021-12-29,온라인결제,,,,4834
10149,1299542,07호,좌석매출,매출,고정석,1,0,178000,카드,NH카드,0,178000,2021-12-03,2021-12-03,2022-01-01,현장결제,,,,2643
10150,1299542,07호,좌석매출,매출,고정석,1,0,87000,카드,NH카드,87000,0,2021-12-03,2021-12-03,2022-01-01,현장결제,,,,2643
10151,1299545,27호,좌석매출,매출,자유석,1,7500,135000,카드,우리체크,0,135000,2021-12-03,2021-12-04,2022-01-02,키오스크결제,,무료체험 고객 재등록 할인,,11774
10152,1299545,27호,좌석매출,매출,자유석,1,7500,7500,카드,우리체크,7500,0,2021-12-03,2021-12-04,2022-01-02,키오스크결제,,무료체험 고객 재등록 할인,,11774
10153,1299546,09호,좌석매출,매출,자유석,1,0,178000,카드,삼성카드,0,178000,2021-12-03,2021-12-04,2022-01-02,키오스크결제,,,,3772
10154,1299546,09호,좌석매출,매출,자유석,1,0,52000,카드,삼성카드,52000,0,2021-12-03,2021-12-04,2022-01-02,키오스크결제,,,,3772
10155,1299548,30호,좌석매출,매출,1day,0,0,6310,카드,현대 비자,0,6310,2021-12-03,2021-12-03,2021-12-03,키오스크결제,,,,12996
10156,1299548,30호,좌석매출,매출,1day,0,0,6690,카드,현대 비자,6690,0,2021-12-03,2021-12-03,2021-12-03,키오스크결제,,,,12996
10157,1299552,22호,좌석매출,매출취소,자유석,1,0,-135590,카드,카카오뱅크체크,0,-135590,2021-12-03,2021-12-04,2022-01-02,온라인결제,,,,9072
10158,1299552,22호,좌석매출,매출취소,자유석,1,0,-14410,카드,카카오뱅크체크,-14410,0,2021-12-03,2021-12-04,2022-01-02,온라인결제,,,,9072
10159,1299553,31호,좌석매출,매출,고정석,1,0,119830,카드,롯데카드,0,119830,2021-12-03,2021-12-04,2022-01-02,키오스크결제,,,,13528
10160,1299553,31호,좌석매출,매출,고정석,1,0,80170,카드,롯데카드,80170,0,2021-12-03,2021-12-04,2022-01-02,키오스크결제,,,,13528
10161,1299557,31호,좌석매출,매출,고정석,1,0,119830,카드,롯데카드,0,119830,2021-12-03,2021-12-04,2022-01-02,키오스크결제,,,,13646
10162,1299557,31호,좌석매출,매출,고정석,1,0,80170,카드,롯데카드,80170,0,2021-12-03,2021-12-04,2022-01-02,키오스크결제,,,,13646
10163,1299558,41호,좌석매출,매출,싱글석,3,84000,432000,카드,우리카드,0,432000,2021-12-03,2021-12-04,2022-03-03,키오스크결제,,무료체험 고객 재등록 할인,,18293
